cap,ini,label,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
3,1,8,3,7,1024,2,7,784,14,3,12,1001,2,7,616,2,11,1042
2,0,8,2,11,627,3,7,1038,14,2,7,587,3,12,1038,2,6,797
3,1,8,0,13,5,2,11,632,14,3,12,1001,2,7,795,2,6,1053
2,0,0,1,1,499,0,13,5,14,2,7,764,3,7,1049,2,10,641
0,2,8,1,11,847,1,1,502,14,3,7,1012,2,11,639,0,12,4
1,0,8,1,7,810,1,11,859,14,2,11,609,0,13,5,2,0,508
1,0,8,0,13,5,1,7,821,14,0,13,5,1,1,506,2,10,874
1,0,8,3,7,1115,0,13,5,14,1,1,480,1,11,871,2,6,834
0,2,8,3,7,1151,3,7,1129,14,1,11,836,1,7,832,0,12,4
3,1,8,3,12,1013,3,7,1166,14,1,7,798,0,13,5,2,6,1144
3,1,8,0,8,302,3,12,1027,14,0,13,5,3,7,1140,2,6,1181
3,1,8,3,3,924,0,8,302,14,3,7,1101,3,7,1177,2,11,1042
0,2,2,0,8,74,3,3,938,14,3,7,1138,3,12,1038,0,7,301
3,1,8,0,13,5,0,8,74,14,3,12,1001,0,8,299,2,2,953
0,2,2,3,12,1044,0,13,5,14,0,8,278,3,3,949,0,7,73
0,2,8,3,7,1250,3,12,1058,14,3,3,912,0,8,74,0,12,4
3,1,8,3,17,1033,3,7,1265,14,0,8,71,0,13,5,2,11,1073
3,1,8,3,9,1217,3,17,1047,14,0,13,5,3,12,1069,2,6,1280
3,1,8,3,7,933,3,9,1232,14,3,12,1032,3,7,1276,2,16,1062
3,1,8,3,12,1155,3,7,947,14,3,7,1233,3,17,1058,2,8,1247
3,1,8,3,7,1107,3,12,1170,14,3,17,1021,3,9,1243,2,6,962
3,1,8,3,12,1013,3,7,1121,14,3,9,1200,3,7,958,2,11,1185
3,1,8,3,7,1073,3,12,1027,14,3,7,921,3,12,1181,2,6,1136
3,1,8,3,7,1192,3,7,1087,14,3,12,1142,3,7,1132,2,11,1042
3,1,8,0,13,7,3,7,1207,14,3,7,1093,3,12,1038,2,6,1102
3,1,8,0,0,0,0,13,7,14,3,12,1001,3,7,1098,2,6,1222
0,2,8,0,0,0,0,0,0,14,3,7,1060,3,7,1218,0,12,6
1,0,8,1,7,384,1,7,813,14,0,0,0,0,0,0,2,6,510
1,0,8,2,11,823,1,7,384,14,0,0,0,1,7,508,2,6,826
1,0,8,0,0,0,2,11,835,14,1,7,482,1,7,824,2,6,387
2,0,8,0,0,0,0,0,0,14,1,7,790,1,7,385,2,10,848
1,0,8,1,7,535,1,11,498,3,0,0,0,0,0,0,2,10,719
1,0,8,1,11,764,1,7,540,10,0,0,0,1,11,717,2,10,504
1,0,8,0,7,734,1,11,773,10,1,11,687,1,11,502,2,6,546
1,0,8,0,8,357,0,7,742,10,1,11,476,1,7,544,2,10,786
0,0,8,0,13,5,0,8,357,10,1,7,517,1,11,784,0,6,755
0,2,3,1,7,500,0,13,5,14,1,11,753,0,7,753,3,7,356
0,2,8,0,8,287,1,7,503,14,0,7,723,0,8,354,0,12,4
1,0,8,1,7,500,0,8,287,14,0,8,332,0,13,5,2,6,509
0,2,2,1,11,685,1,7,503,5,0,13,5,1,7,507,3,7,286
1,0,6,1,7,500,1,11,692,12,1,7,481,0,8,284,2,6,509
1,0,6,0,8,216,1,7,503,12,0,8,263,1,7,507,2,10,703
1,0,6,0,13,7,0,8,216,12,1,7,481,1,11,701,2,6,509
0,2,6,0,0,0,0,13,7,12,1,11,671,1,7,507,3,7,215
0,2,8,0,0,0,0,0,0,14,1,7,481,0,8,214,0,12,6
1,0,8,1,7,508,1,11,815,14,0,0,0,0,0,0,2,2,759
1,0,8,1,7,622,1,7,513,14,0,0,0,1,3,757,2,10,828
1,0,8,1,11,561,1,7,627,14,1,3,727,1,11,826,2,6,519
1,0,8,1,7,500,1,11,566,3,1,11,792,1,7,517,2,6,636
1,0,8,1,7,535,1,7,503,10,1,7,491,1,7,634,2,10,572
1,0,8,0,13,5,1,7,540,10,1,7,604,1,11,570,2,6,509
1,0,8,1,11,443,0,13,5,10,1,11,541,1,7,507,2,6,546
0,2,8,1,4,531,1,11,446,14,1,7,481,1,7,544,0,12,4
1,0,1,1,11,880,1,4,536,14,1,7,517,0,13,5,2,10,451
1,0,8,1,7,508,1,11,892,14,0,13,5,1,11,449,2,3,542
1,0,8,1,7,541,1,7,513,14,1,11,424,1,4,540,2,10,907
1,0,8,1,7,839,1,7,546,14,1,4,513,1,11,904,2,6,519
1,0,8,0,13,5,1,7,851,14,1,11,869,1,7,517,2,6,552
1,0,8,3,17,1116,0,13,5,14,1,7,491,1,7,550,2,6,865
0,2,8,3,2,959,3,17,1130,14,1,7,523,1,7,862,0,12,4
3,1,8,3,17,1009,3,2,973,14,1,7,827,0,13,5,2,16,1145
3,1,8,2,7,781,3,17,1023,14,0,13,5,3,17,1141,2,1,988
3,1,8,1,11,695,2,7,790,14,3,17,1102,3,2,984,2,16,1038
2,0,8,0,7,1121,1,11,702,3,3,2,947,3,17,1034,2,6,803
1,0,8,0,8,292,0,7,1135,10,3,17,997,2,7,801,2,10,714
0,1,8,0,13,5,0,8,292,14,2,7,769,1,11,712,0,6,1150
0,2,8,3,12,1013,0,13,5,14,1,11,682,0,7,1146,3,7,291
0,2,8,0,8,106,3,12,1027,14,0,7,1107,0,8,289,0,12,4
3,1,8,0,13,5,0,8,106,14,0,8,268,0,13,5,2,11,1042
0,2,2,3,17,1174,0,13,5,14,0,13,5,3,12,1038,0,7,105
0,2,8,3,7,1115,3,17,1189,14,3,12,1001,0,8,106,0,12,4
3,1,8,2,7,526,3,7,1129,14,0,8,100,0,13,5,2,16,1204
3,1,8,2,11,743,2,7,531,14,0,13,5,3,17,1200,2,6,1144
2,0,0,3,17,1009,2,11,752,1,3,17,1160,3,7,1140,2,6,537
2,0,4,2,7,898,3,17,1023,8,3,7,1101,2,7,535,2,10,765
3,1,4,3,12,1013,2,7,910,8,2,7,509,2,11,763,2,16,1038
2,0,4,0,8,119,3,12,1027,8,2,11,733,3,17,1034,2,6,925
3,1,4,0,13,5,0,8,119,14,3,17,997,2,7,921,2,11,1042
0,2,4,3,7,1115,0,13,5,14,2,7,885,3,12,1038,0,7,118
0,2,8,3,7,1243,3,7,1129,14,3,12,1001,0,8,119,0,12,4
3,1,8,3,12,1013,3,7,1258,14,0,8,111,0,13,5,2,6,1144
3,1,8,3,9,1225,3,12,1027,14,0,13,5,3,7,1140,2,6,1273
3,1,8,3,7,960,3,9,1240,14,3,7,1101,3,7,1269,2,11,1042
3,1,8,3,7,1090,3,7,974,14,3,7,1226,3,12,1038,2,8,1255
3,1,8,0,13,5,3,7,1104,14,3,12,1001,3,9,1251,2,6,989
3,1,8,3,4,1038,0,13,5,14,3,9,1208,3,7,985,2,6,1119
0,2,8,3,7,992,3,4,1052,14,3,7,948,3,7,1115,0,12,4
3,1,8,3,3,1129,3,7,1006,14,3,7,1077,0,13,5,2,3,1067
3,1,8,3,7,999,3,3,1144,14,0,13,5,3,4,1063,2,6,1021
3,1,8,3,7,1110,3,7,1013,14,3,4,1026,3,7,1017,2,2,1159
3,1,8,3,7,1223,3,7,1124,14,3,7,980,3,3,1155,2,6,1028
3,1,8,3,17,1009,3,7,1238,14,3,3,1116,3,7,1024,2,6,1139
3,1,8,2,7,523,3,17,1023,14,3,7,987,3,7,1135,2,6,1253
3,1,8,3,12,1013,2,7,528,14,3,7,1096,3,7,1249,2,16,1038
2,0,1,2,7,605,3,12,1027,3,3,7,1206,3,17,1034,2,6,534
3,1,5,3,12,1013,2,7,610,10,3,17,997,2,7,532,2,11,1042
2,0,5,2,7,775,3,12,1027,10,2,7,506,3,12,1038,2,6,618
3,1,5,0,13,5,2,7,784,10,3,12,1001,2,7,616,2,11,1042
2,0,5,1,7,806,0,13,5,10,2,7,587,3,12,1038,2,6,797
0,2,8,0,13,365,1,7,817,14,3,12,1001,2,7,795,0,12,4
1,0,8,2,16,516,0,13,365,14,2,7,764,0,13,5,2,6,830
0,2,8,1,7,483,2,16,521,14,0,13,5,1,7,828,0,12,364
2,0,8,1,7,500,1,7,486,14,1,7,794,0,13,362,2,15,527
1,0,8,1,11,643,1,7,503,14,0,13,340,2,16,525,2,6,492
1,0,8,1,7,666,1,11,648,14,2,16,499,1,7,490,2,6,509
1,0,8,0,13,5,1,7,672,4,1,7,464,1,7,507,2,10,658
1,0,8,3,7,1102,0,13,5,14,1,7,481,1,11,656,2,6,683
0,2,8,1,11,844,3,7,1116,14,1,11,626,1,7,681,0,12,4
3,1,8,0,8,150,1,11,856,14,1,7,651,0,13,5,2,6,1131
1,0,8,0,13,5,0,8,150,14,0,13,5,3,7,1127,2,10,871
0,2,2,3,12,1140,0,13,5,14,3,7,1088,1,11,868,3,7,149
0,2,8,3,16,1227,3,12,1155,14,1,11,833,0,8,149,0,12,4
3,1,8,3,3,1129,3,16,1242,14,0,8,139,0,13,5,2,11,1170
3,1,8,2,11,476,3,3,1144,14,0,13,5,3,12,1166,2,15,1257
3,1,8,3,17,1009,2,11,479,14,3,12,1127,3,16,1253,2,2,1159
2,0,1,2,11,478,3,17,1023,14,3,16,1210,3,3,1155,2,10,485
3,1,5,3,12,1013,2,11,481,14,3,3,1116,2,11,483,2,16,1038
2,0,5,2,7,775,3,12,1027,3,2,11,457,3,17,1034,2,10,487
3,1,5,3,7,1024,2,7,784,10,3,17,997,2,11,485,2,11,1042
2,0,5,2,11,627,3,7,1038,10,2,11,459,3,12,1038,2,6,797
3,1,5,0,13,5,2,11,632,14,3,12,1001,2,7,795,2,6,1053
2,0,5,1,11,611,0,13,5,14,2,7,764,3,7,1049,2,10,641
0,2,8,1,7,842,1,11,616,14,3,7,1012,2,11,639,0,12,4
1,0,8,1,7,500,1,7,854,14,2,11,609,0,13,5,2,10,625
1,0,8,1,7,379,1,7,503,14,0,13,5,1,11,623,2,6,868
1,0,8,0,13,5,1,7,379,14,1,11,594,1,7,865,2,6,509
1,0,8,3,7,1102,0,13,5,14,1,7,830,1,7,507,2,6,381
0,2,8,1,11,844,3,7,1116,14,1,7,481,1,7,379,0,12,4
3,1,8,0,8,172,1,11,856,14,1,7,357,0,13,5,2,6,1131
1,0,2,0,13,5,0,8,172,14,0,13,5,3,7,1127,2,10,871
0,2,6,3,7,1115,0,13,5,14,3,7,1088,1,11,868,3,7,171
0,2,8,3,7,1151,3,7,1129,14,1,11,833,0,8,170,0,12,4
3,1,8,3,12,1013,3,7,1166,14,0,8,158,0,13,5,2,6,1144
3,1,8,0,8,32,3,12,1027,14,0,13,5,3,7,1140,2,6,1181
3,1,8,3,3,924,0,8,32,14,3,7,1101,3,7,1177,2,11,1042
0,2,2,0,8,49,3,3,938,14,3,7,1138,3,12,1038,3,7,31
3,1,8,0,13,5,0,8,49,14,3,12,1001,0,8,32,2,2,953
0,2,2,3,15,1230,0,13,5,14,0,8,31,3,3,949,0,7,48
0,2,8,3,12,1044,3,15,1245,14,3,3,912,0,8,49,0,12,4
3,1,8,3,7,1252,3,12,1058,14,0,8,48,0,13,5,2,14,1260
3,1,8,3,9,1217,3,7,1267,14,0,13,5,3,15,1256,2,11,1073
3,1,8,3,7,933,3,9,1232,14,3,15,1213,3,12,1069,2,6,1282
3,1,8,3,12,1140,3,7,947,14,3,12,1032,3,7,1278,2,8,1247
3,1,8,3,7,1236,3,12,1155,14,3,7,1235,3,9,1243,2,6,962
3,1,8,3,12,1013,3,7,1251,14,3,9,1200,3,7,958,2,11,1170
3,1,8,3,7,1202,3,12,1027,14,3,7,921,3,12,1166,2,6,1266
3,1,8,0,13,7,3,7,1217,14,3,12,1127,3,7,1262,2,11,1042
3,1,8,0,0,0,0,13,7,14,3,7,1219,3,12,1038,2,6,1232
0,2,8,0,0,0,0,0,0,14,3,12,1001,3,7,1228,0,12,6
1,0,8,1,7,384,1,7,813,14,0,0,0,0,0,0,2,6,510
1,0,8,2,11,823,1,7,384,14,0,0,0,1,7,508,2,6,826
1,0,8,0,0,0,2,11,835,14,1,7,482,1,7,824,2,6,387
2,0,8,0,0,0,0,0,0,14,1,7,790,1,7,385,2,10,848
1,0,8,1,11,561,1,11,805,14,0,0,0,0,0,0,2,6,869
1,0,8,1,11,764,1,11,566,14,0,0,0,1,7,866,2,10,818
1,0,8,2,7,730,1,11,773,14,1,7,831,1,11,816,2,10,572
1,0,8,0,8,27,2,7,738,14,1,11,782,1,11,570,2,10,786
2,0,8,0,13,5,0,8,27,14,1,11,541,1,11,784,2,6,751
0,2,2,1,7,500,0,13,5,14,1,11,753,2,7,749,3,7,26
0,2,8,0,8,56,1,7,503,14,2,7,719,0,8,27,0,12,4
1,0,8,1,7,500,0,8,56,14,0,8,26,0,13,5,2,6,509
0,2,2,1,7,566,1,7,503,5,0,13,5,1,7,507,3,7,55
1,0,6,1,7,500,1,7,571,12,1,7,481,0,8,56,2,6,509
1,0,6,0,8,215,1,7,503,12,0,8,55,1,7,507,2,6,577
1,0,6,0,13,7,0,8,215,12,1,7,481,1,7,575,2,6,509
0,2,6,0,0,0,0,13,7,12,1,7,546,1,7,507,3,7,214
0,2,8,0,0,0,0,0,0,14,1,7,481,0,8,213,0,12,6
1,0,8,1,7,853,0,7,512,14,0,0,0,0,0,0,2,2,367
0,0,8,1,7,508,1,7,865,14,0,0,0,1,3,365,0,6,518
1,0,8,1,7,429,1,7,513,14,1,3,343,0,7,516,2,6,880
1,0,8,1,7,876,1,7,431,14,0,7,490,1,7,877,2,6,519
1,0,8,1,11,692,1,7,888,14,1,7,842,1,7,517,2,6,435
1,0,8,0,13,5,1,11,699,14,1,7,491,1,7,433,2,6,903
1,0,8,1,7,508,0,13,5,14,1,7,410,1,7,900,2,10,711
0,2,8,1,7,622,1,7,513,14,1,7,865,1,11,709,0,12,4
1,0,8,1,11,561,1,7,627,14,1,11,679,0,13,5,2,6,519
1,0,8,1,7,500,1,11,566,3,0,13,5,1,7,517,2,6,636
1,0,8,1,7,535,1,7,503,10,1,7,491,1,7,634,2,10,572
1,0,8,0,13,5,1,7,540,10,1,7,604,1,11,570,2,6,509
1,0,8,1,11,443,0,13,5,10,1,11,541,1,7,507,2,6,546
0,2,8,1,4,531,1,11,446,14,1,7,481,1,7,544,0,12,4
1,0,1,1,11,880,1,4,536,14,1,7,517,0,13,5,2,10,451
1,0,8,1,7,508,1,11,892,14,0,13,5,1,11,449,2,3,542
1,0,8,1,7,541,1,7,513,14,1,11,424,1,4,540,2,10,907
1,0,8,1,7,839,1,7,546,14,1,4,513,1,11,904,2,6,519
1,0,8,0,13,5,1,7,851,14,1,11,869,1,7,517,2,6,552
1,0,8,3,7,1115,0,13,5,14,1,7,491,1,7,550,2,6,865
0,2,8,3,7,1243,3,7,1129,14,1,7,523,1,7,862,0,12,4
3,1,8,3,7,1011,3,7,1258,14,1,7,827,0,13,5,2,6,1144
3,1,8,3,7,960,3,7,1025,14,0,13,5,3,7,1140,2,6,1273
3,1,8,3,5,1183,3,7,974,14,3,7,1101,3,7,1269,2,6,1040
3,1,8,3,10,1093,3,5,1198,14,3,7,1226,3,7,1036,2,6,989
3,1,8,3,14,988,3,10,1107,14,3,7,999,3,7,985,2,4,1213
3,1,8,3,3,924,3,14,1002,14,3,7,948,3,5,1209,2,9,1122
3,1,8,2,7,781,3,3,938,14,3,5,1168,3,10,1118,2,13,1017
3,1,8,3,7,1115,2,7,790,14,3,10,1080,3,14,1013,2,2,953
2,0,8,0,8,91,3,7,1129,14,3,14,976,3,3,949,2,6,803
3,1,8,0,13,5,0,8,91,14,3,3,912,2,7,801,2,6,1144
0,2,8,3,12,1013,0,13,5,14,2,7,769,3,7,1140,0,7,90
0,2,8,0,8,189,3,12,1027,14,3,7,1101,0,8,91,0,12,4
3,1,8,3,4,1038,0,8,189,14,0,8,86,0,13,5,2,11,1042
0,2,2,3,3,1129,3,4,1052,14,0,13,5,3,12,1038,0,7,188
3,1,8,3,1,994,3,3,1144,14,3,12,1001,0,8,187,2,3,1067
3,1,8,3,7,1110,3,1,1008,14,0,8,174,3,4,1063,2,2,1159
3,1,8,2,7,781,3,7,1124,14,3,4,1026,3,3,1155,2,0,1023
3,1,8,3,7,1115,2,7,790,14,3,3,1116,3,1,1019,2,6,1139
2,0,8,0,8,343,3,7,1129,1,3,1,982,3,7,1135,2,6,803
3,1,8,3,12,1013,0,8,343,14,3,7,1096,2,7,801,2,6,1144
0,2,8,0,7,276,3,12,1027,14,2,7,769,3,7,1140,3,7,342
3,1,8,0,13,5,0,7,276,14,3,7,1101,0,8,340,2,11,1042
0,2,8,3,17,1009,0,13,5,14,0,8,318,3,12,1038,0,6,275
0,2,8,2,7,824,3,17,1023,14,3,12,1001,0,7,273,0,12,4
3,1,8,3,7,1024,2,7,836,14,0,7,253,0,13,5,2,16,1038
2,0,0,2,11,627,3,7,1038,3,0,13,5,3,17,1034,2,6,849
3,1,4,0,13,5,2,11,632,14,3,17,997,2,7,846,2,6,1053
2,0,4,3,15,1230,0,13,5,14,2,7,812,3,7,1049,2,10,641
0,2,8,3,12,1044,3,15,1245,14,3,7,1012,2,11,639,0,12,4
3,1,8,3,7,1252,3,12,1058,14,2,11,609,0,13,5,2,14,1260
3,1,8,3,3,924,3,7,1267,14,0,13,5,3,15,1256,2,11,1073
3,1,8,3,7,946,3,3,938,14,3,15,1213,3,12,1069,2,6,1282
3,1,8,3,17,1033,3,7,960,14,3,12,1032,3,7,1278,2,2,953
3,1,8,2,7,779,3,17,1047,14,3,7,1235,3,3,949,2,6,975
3,1,8,3,12,1013,2,7,788,14,3,3,912,3,7,971,2,16,1062
2,0,8,2,7,515,3,12,1027,2,3,7,934,3,17,1058,2,6,801
3,1,8,3,7,1036,2,7,520,9,3,17,1021,2,7,799,2,11,1042
2,0,8,2,1,636,3,7,1050,9,2,7,767,3,12,1038,2,6,526
3,1,8,3,12,1013,2,1,641,9,3,12,1001,2,7,524,2,6,1065
2,0,8,2,11,458,3,12,1027,9,2,7,498,3,7,1061,2,0,650
3,1,8,3,7,1036,2,11,461,9,3,7,1024,2,1,648,2,11,1042
2,0,8,2,7,456,3,7,1050,9,2,1,618,3,12,1038,2,10,467
3,1,8,0,7,893,2,7,459,9,3,12,1001,2,11,465,2,6,1065
2,0,8,3,12,1044,0,7,905,9,2,11,439,3,7,1061,2,6,465
0,0,8,0,11,549,3,12,1058,9,3,7,1024,2,7,463,0,6,920
3,1,8,0,13,5,0,11,554,14,2,7,437,0,7,916,2,11,1073
0,0,8,3,17,1086,0,13,5,1,0,7,881,3,12,1069,0,10,560
0,2,8,3,7,1146,3,17,1100,14,3,12,1032,0,11,558,0,12,4
3,1,8,2,7,671,3,7,1161,14,0,11,531,0,13,5,2,16,1115
3,1,8,0,8,109,2,7,677,14,0,13,5,3,17,1111,2,6,1176
2,0,8,0,13,5,0,8,109,3,3,17,1073,3,7,1172,2,6,688
0,2,8,3,12,979,0,13,5,14,3,7,1133,2,7,686,0,7,108
0,2,8,3,7,1131,3,12,993,14,2,7,656,0,8,109,0,12,4
3,1,8,3,17,1033,3,7,1146,14,0,8,103,0,13,5,2,11,1008
3,1,8,3,17,1029,3,17,1047,14,0,13,5,3,12,1004,2,6,1161
3,1,8,3,7,1115,3,17,1043,14,3,12,967,3,7,1157,2,16,1062
3,1,8,3,7,953,3,7,1129,14,3,7,1118,3,17,1058,2,16,1058
3,1,8,0,7,95,3,7,967,14,3,17,1021,3,17,1054,2,6,1144
3,1,8,0,13,5,0,7,95,14,3,17,1017,3,7,1140,2,6,982
0,2,8,3,17,1009,0,13,5,14,3,7,1101,3,7,978,0,6,94
0,2,8,1,11,707,3,17,1023,14,3,7,941,0,7,95,0,12,4
3,1,8,0,8,321,1,11,714,14,0,7,90,0,13,5,2,16,1038
1,0,1,0,13,5,0,8,321,3,0,13,5,3,17,1034,2,10,726
0,2,8,3,12,1013,0,13,5,14,3,17,997,1,11,724,3,7,320
0,2,8,0,8,137,3,12,1027,14,1,11,694,0,8,318,0,12,4
3,1,8,0,13,5,0,8,137,14,0,8,297,0,13,5,2,11,1042
0,2,2,3,17,1235,0,13,5,14,0,13,5,3,12,1038,0,7,136
0,2,8,3,7,1110,3,17,1250,14,3,12,1001,0,8,136,0,12,4
3,1,8,2,7,671,3,7,1124,14,0,8,127,0,13,5,2,16,1265
3,1,8,0,8,114,2,7,677,14,0,13,5,3,17,1261,2,6,1139
2,0,8,0,13,5,0,8,114,1,3,17,1218,3,7,1135,2,6,688
0,2,8,3,4,1038,0,13,5,14,3,7,1096,2,7,686,0,7,113
0,2,8,3,3,1129,3,4,1052,14,2,7,656,0,8,114,0,12,4
3,1,8,3,7,999,3,3,1144,14,0,8,107,0,13,5,2,3,1067
3,1,8,3,7,1115,3,7,1013,14,0,13,5,3,4,1063,2,2,1159
3,1,8,2,7,786,3,7,1129,14,3,4,1026,3,3,1155,2,6,1028
3,1,8,0,7,1121,2,7,795,14,3,3,1116,3,7,1024,2,6,1144
2,0,1,0,8,252,0,7,1135,1,3,7,987,3,7,1140,2,6,808
0,1,5,0,13,6,0,8,252,14,3,7,1101,2,7,806,0,6,1150
0,2,5,2,11,453,0,13,6,14,2,7,773,0,7,1146,0,7,251
0,2,5,2,14,877,2,11,456,14,0,7,1107,0,8,249,0,12,5
2,0,5,2,11,712,2,14,889,14,0,8,231,0,13,6,2,10,462
2,0,5,0,13,5,2,11,719,14,0,13,6,2,11,460,2,13,904
2,0,5,1,7,806,0,13,5,14,2,11,434,2,14,901,2,10,731
0,2,8,0,13,365,1,7,817,14,2,14,866,2,11,729,0,12,4
1,0,8,2,16,470,0,13,365,14,2,11,699,0,13,5,2,6,830
0,2,8,3,3,924,2,16,473,14,0,13,5,1,7,828,0,12,364
2,0,8,1,7,882,3,3,938,14,1,7,794,0,13,362,2,15,479
3,1,8,1,7,845,1,7,894,14,0,13,340,2,16,477,2,2,953
1,0,8,1,7,840,1,7,857,14,2,16,451,3,3,949,2,6,909
1,0,8,0,13,5,1,7,852,14,3,3,912,1,7,906,2,6,872
1,0,8,3,7,1102,0,13,5,14,1,7,871,1,7,869,2,6,866
0,2,8,1,11,844,3,7,1116,14,1,7,834,1,7,863,0,12,4
3,1,8,0,8,175,1,11,856,14,1,7,828,0,13,5,2,6,1131
1,0,8,0,13,5,0,8,175,14,0,13,5,3,7,1127,2,10,871
0,2,8,3,7,1133,0,13,5,14,3,7,1088,1,11,868,3,7,174
0,2,8,3,17,1033,3,7,1148,14,1,11,833,0,8,173,0,12,4
3,1,8,3,7,972,3,17,1047,14,0,8,161,0,13,5,2,6,1163
3,1,8,3,12,1013,3,7,986,14,0,13,5,3,7,1159,2,16,1062
3,1,8,2,2,406,3,12,1027,14,3,7,1120,3,17,1058,2,6,1001
3,1,8,3,12,1044,2,2,407,14,3,17,1021,3,7,997,2,11,1042
2,0,8,2,7,391,3,12,1058,14,3,7,960,3,12,1038,2,1,411
3,1,8,0,13,5,2,7,391,14,3,12,1001,2,2,409,2,11,1073
2,0,8,3,7,1170,0,13,5,1,2,2,386,3,12,1069,2,6,394
0,2,8,3,12,1155,3,7,1185,14,3,12,1032,2,7,392,0,12,4
3,1,8,3,7,1108,3,12,1170,14,2,7,370,0,13,5,2,6,1200
3,1,8,3,7,1168,3,7,1122,14,0,13,5,3,7,1196,2,11,1185
3,1,8,3,7,1186,3,7,1183,14,3,7,1157,3,12,1181,2,6,1137
3,1,8,3,12,944,3,7,1201,14,3,12,1142,3,7,1133,2,6,1198
3,1,8,3,7,1087,3,12,958,14,3,7,1094,3,7,1194,2,6,1216
3,1,8,3,12,1013,3,7,1101,14,3,7,1155,3,7,1212,2,11,973
3,1,8,0,7,18,3,12,1027,14,3,7,1171,3,12,969,2,6,1116
3,1,8,3,3,924,0,7,18,14,3,12,932,3,7,1112,2,11,1042
0,2,3,0,8,308,3,3,938,14,3,7,1074,3,12,1038,0,6,17
3,1,7,0,13,3,0,8,308,14,3,12,1001,0,7,18,2,2,953
0,2,7,0,8,177,0,13,3,14,0,7,17,3,3,949,0,7,307
0,2,8,3,7,1106,0,8,177,14,3,3,912,0,8,305,0,12,2
0,2,3,0,13,4,3,7,1120,14,0,8,284,0,13,3,3,7,176
3,1,8,0,13,5,0,13,4,14,0,13,3,0,8,175,2,6,1135
0,2,8,3,17,1033,0,13,5,14,0,8,163,3,7,1131,0,12,3
0,2,8,2,7,768,3,17,1047,14,3,7,1092,0,13,4,0,12,4
3,1,8,3,12,1013,2,7,777,14,0,13,4,0,13,5,2,16,1062
2,0,8,2,7,912,3,12,1027,14,0,13,5,3,17,1058,2,6,790
3,1,8,0,7,12,2,7,926,14,3,17,1021,2,7,788,2,11,1042
2,0,8,3,12,1140,0,7,12,14,2,7,757,3,12,1038,2,6,941
0,2,8,3,3,1129,3,12,1155,14,3,12,1001,2,7,937,3,6,11
3,1,8,2,7,768,3,3,1144,14,2,7,901,0,7,12,2,11,1170
3,1,8,3,12,1013,2,7,777,14,0,7,12,3,12,1166,2,2,1159
2,0,8,2,7,912,3,12,1027,14,3,12,1127,3,3,1155,2,6,790
3,1,8,0,8,23,2,7,926,14,3,3,1116,2,7,788,2,11,1042
2,0,8,0,13,5,0,8,23,14,2,7,757,3,12,1038,2,6,941
0,2,8,3,17,1033,0,13,5,14,3,12,1001,2,7,937,3,7,22
0,2,8,2,1,736,3,17,1047,14,2,7,901,0,8,23,0,12,4
3,1,8,3,12,1013,2,1,744,14,0,8,22,0,13,5,2,16,1062
2,0,8,2,7,464,3,12,1027,14,0,13,5,3,17,1058,2,0,757
3,1,8,1,1,485,2,7,467,14,3,17,1021,2,1,755,2,11,1042
2,0,8,0,13,5,1,1,488,14,2,1,725,3,12,1038,2,6,473
1,0,8,3,12,979,0,13,5,14,3,12,1001,2,7,471,2,0,494
0,2,8,3,7,1040,3,12,993,14,2,7,445,1,1,492,0,12,4
3,1,8,3,7,1064,3,7,1054,14,1,1,466,0,13,5,2,11,1008
3,1,8,3,3,924,3,7,1078,14,0,13,5,3,12,1004,2,6,1069
3,1,8,3,16,1143,3,3,938,14,3,12,967,3,7,1065,2,6,1093
3,1,8,3,12,1013,3,16,1158,14,3,7,1028,3,7,1089,2,2,953
3,1,8,0,8,14,3,12,1027,14,3,7,1051,3,3,949,2,15,1173
3,1,8,0,13,7,0,8,14,14,3,3,912,3,16,1169,2,11,1042
0,2,3,0,0,0,0,13,7,14,3,16,1130,3,12,1038,0,7,13
0,2,8,0,0,0,0,0,0,14,3,12,1001,0,8,14,0,12,6
1,0,8,1,7,381,1,11,688,14,0,0,0,0,0,0,2,10,439
1,0,8,1,7,595,1,7,381,14,0,0,0,1,11,437,2,10,699
1,0,8,2,7,521,1,7,600,14,1,11,414,1,11,697,2,6,384
1,0,8,2,7,601,2,7,526,14,1,11,667,1,7,382,2,6,607
2,0,8,2,7,871,2,7,606,14,1,7,360,1,7,605,2,6,532
2,0,8,0,0,0,2,7,883,14,1,7,576,2,7,530,2,6,614
2,0,8,0,0,0,0,0,0,14,2,7,504,2,7,612,2,6,898
1,0,8,1,11,561,1,11,805,14,0,0,0,0,0,0,2,6,869
1,0,8,1,11,764,1,11,566,14,0,0,0,1,7,866,2,10,818
1,0,8,0,7,734,1,11,773,14,1,7,831,1,11,816,2,10,572
1,0,8,0,8,84,0,7,742,14,1,11,782,1,11,570,2,10,786
0,0,8,0,13,5,0,8,84,14,1,11,541,1,11,784,0,6,755
0,2,3,1,7,500,0,13,5,14,1,11,753,0,7,753,3,7,83
0,2,8,0,8,71,1,7,503,14,0,7,723,0,8,84,0,12,4
1,0,8,1,7,500,0,8,71,14,0,8,79,0,13,5,2,6,509
0,2,2,1,11,685,1,7,503,5,0,13,5,1,7,507,3,7,70
