cap,ini,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
0,2,0,0,0,0,0,0,15,3,7,715,2,7,418,0,13,6
1,0,3,7,1084,3,1,951,15,0,0,0,0,0,0,2,2,297
3,1,3,18,631,3,7,1115,15,0,0,0,1,3,295,2,0,1039
3,1,0,7,1437,3,18,649,15,1,3,281,3,1,1035,2,6,1203
3,1,3,15,872,0,7,1481,15,3,1,985,3,7,1199,2,17,737
0,1,3,18,753,3,15,899,15,3,7,1141,3,18,734,0,6,1569
3,1,3,13,537,3,18,775,15,3,18,698,0,7,1565,2,14,987
3,1,3,3,1169,3,13,550,15,0,7,1486,3,15,983,2,17,863
3,1,3,7,1537,3,3,1202,15,3,15,935,3,18,860,2,12,638
3,1,3,13,637,3,7,1587,15,3,18,817,3,13,635,2,2,1290
3,1,2,12,208,3,13,655,15,3,13,606,3,3,1286,2,6,1675
3,1,3,4,734,2,12,212,15,3,3,1223,3,7,1671,2,12,743
2,0,0,7,1571,3,4,756,15,3,7,1587,3,13,740,2,11,256
3,1,3,9,1500,0,7,1621,15,3,13,703,2,12,254,2,3,844
0,1,3,7,405,3,9,1548,15,2,12,243,3,4,841,0,6,1709
3,1,0,14,7,3,7,415,15,3,4,800,0,7,1705,2,8,1636
3,1,0,0,0,0,14,7,15,0,7,1620,3,9,1632,2,6,503
0,2,0,0,0,0,0,0,15,3,9,1549,3,7,500,0,13,6
2,0,0,14,5,0,8,21,15,0,0,0,0,0,0,2,12,175
0,2,3,13,537,0,14,5,6,0,0,0,2,13,173,3,7,20
0,2,3,2,396,3,13,550,15,2,13,166,0,8,20,0,13,4
3,1,3,7,1639,3,2,406,15,0,8,19,0,14,5,2,12,638
3,1,3,7,383,3,7,1691,15,0,14,5,3,13,635,2,1,494
3,1,0,14,5,3,7,393,15,3,13,606,3,2,491,2,6,1779
3,1,2,12,208,0,14,5,15,3,2,470,3,7,1775,2,6,481
0,2,0,7,433,2,12,212,15,3,7,1686,3,7,478,0,13,4
2,0,3,13,392,0,7,444,15,3,7,457,0,14,5,2,11,256
0,1,0,7,1164,3,13,402,15,0,14,5,2,12,254,0,6,532
3,1,3,13,637,0,7,1197,15,2,12,243,0,7,529,2,12,490
0,1,3,7,1275,3,13,655,15,0,7,505,3,13,487,0,6,1285
3,1,3,13,637,3,7,1313,15,3,13,466,0,7,1281,2,12,743
3,1,0,12,173,3,13,655,15,0,7,1218,3,13,740,2,6,1401
3,1,0,14,7,0,12,177,15,3,13,703,3,7,1397,2,12,743
0,0,0,0,0,0,14,7,15,3,7,1328,3,13,740,0,11,210
0,2,0,0,0,0,0,0,15,3,13,703,0,12,208,0,13,6
0,0,3,15,1470,3,11,1522,15,0,0,0,0,0,0,0,6,296
3,1,3,2,1111,3,15,1515,15,0,0,0,0,7,294,2,10,1610
3,1,3,2,1051,3,2,1143,15,0,7,280,3,11,1606,2,14,1603
3,1,3,7,342,3,2,1081,15,3,11,1524,3,15,1599,2,1,1231
3,1,3,18,631,3,7,351,15,3,15,1518,3,2,1227,2,1,1169
3,1,0,7,738,3,18,649,15,3,2,1168,3,2,1165,2,6,439
3,1,3,4,734,0,7,760,15,3,2,1111,3,7,436,2,17,737
0,1,0,7,893,3,4,756,15,3,7,416,3,18,734,0,6,848
3,1,3,18,724,0,7,920,15,3,18,698,0,7,845,2,3,844
0,1,3,7,423,3,18,745,15,0,7,803,3,4,841,0,6,1008
3,1,0,14,5,3,7,433,15,3,4,800,0,7,1004,2,17,833
3,1,3,7,1147,0,14,5,15,0,7,956,3,18,830,2,6,521
0,2,3,7,770,3,7,1179,15,3,18,789,3,7,518,0,13,4
3,1,0,14,5,3,7,792,15,3,7,496,0,14,5,2,6,1267
3,1,3,9,1112,0,14,5,15,0,14,5,3,7,1263,2,6,880
0,2,3,7,448,3,9,1144,15,3,7,1201,3,7,877,0,13,4
3,1,3,15,357,3,7,460,15,3,7,832,0,14,5,2,8,1232
3,1,3,5,1382,3,15,367,15,0,14,5,3,9,1228,2,6,548
3,1,3,3,1169,3,5,1423,15,3,9,1169,3,7,545,2,14,455
3,1,3,9,1500,3,3,1202,15,3,7,520,3,15,452,2,4,1511
3,1,3,7,567,3,9,1548,15,3,15,431,3,5,1507,2,2,1290
3,1,0,7,1166,3,7,584,15,3,5,1432,3,3,1286,2,8,1636
3,1,0,7,1356,0,7,1199,15,3,3,1223,3,9,1632,2,6,672
0,1,3,13,637,0,7,1397,15,3,9,1549,3,7,669,0,6,1287
0,1,3,7,884,3,13,655,15,3,7,639,0,7,1283,0,6,1485
3,1,3,1,1577,3,7,911,15,0,7,1220,0,7,1481,2,12,743
3,1,0,14,5,3,1,1627,15,0,7,1411,3,13,740,2,6,999
3,1,3,4,1063,0,14,5,15,3,13,703,3,7,995,2,0,1715
0,2,3,2,1503,3,4,1093,15,3,7,947,3,1,1711,0,13,4
3,1,3,18,631,3,2,1551,15,3,1,1626,0,14,5,2,3,1181
3,1,0,7,1175,3,18,649,15,0,14,5,3,4,1177,2,1,1639
3,1,3,7,1272,0,7,1208,15,3,4,1121,3,2,1635,2,17,737
0,1,3,4,734,3,7,1309,15,3,2,1552,3,18,734,0,6,1296
3,1,3,18,631,3,4,756,15,3,18,698,0,7,1292,2,6,1397
3,1,0,7,399,3,18,649,15,0,7,1229,3,7,1393,2,3,844
3,1,0,7,1362,0,7,409,15,3,7,1324,3,4,841,2,17,737
0,1,3,7,635,0,7,1403,15,3,4,800,3,18,734,0,6,497
0,1,3,9,1521,3,7,653,15,3,18,698,0,7,494,0,6,1491
3,1,3,7,948,3,9,1571,15,0,7,473,0,7,1487,2,6,741
3,1,0,14,7,3,7,977,15,0,7,1417,3,7,738,2,8,1659
3,1,0,0,0,0,14,7,15,3,7,701,3,9,1655,2,6,1065
0,2,0,0,0,0,0,0,15,3,9,1571,3,7,1061,0,13,6
2,0,3,7,783,0,14,5,15,0,0,0,0,0,0,2,6,319
0,2,0,14,5,3,7,806,15,0,0,0,2,7,317,0,13,4
3,1,3,7,417,0,14,5,15,2,7,302,0,14,5,2,6,894
0,2,3,4,734,3,7,427,15,0,14,5,3,7,891,0,13,4
3,1,3,7,765,3,4,756,15,3,7,845,0,14,5,2,6,515
3,1,0,14,5,3,7,787,15,0,14,5,3,7,512,2,3,844
3,1,2,12,208,0,14,5,15,3,7,490,3,4,841,2,6,875
0,2,3,18,631,2,12,212,15,3,4,800,3,7,872,0,13,4
2,0,2,12,330,3,18,649,5,3,7,827,0,14,5,2,11,256
3,1,3,15,882,2,12,338,12,0,14,5,2,12,254,2,17,737
2,0,3,3,1169,3,15,909,12,2,12,243,3,18,734,2,11,423
3,1,3,7,1537,3,3,1202,15,3,18,698,2,12,421,2,14,997
3,1,3,2,1051,3,7,1587,15,2,12,401,3,15,993,2,2,1290
3,1,0,7,1628,3,2,1081,15,3,15,945,3,3,1286,2,6,1675
3,1,3,18,631,0,7,1680,15,3,3,1223,3,7,1671,2,1,1169
0,1,0,12,198,3,18,649,15,3,7,1587,3,2,1165,0,6,1768
3,1,3,18,724,0,12,202,15,3,2,1111,0,7,1764,2,17,737
0,0,2,7,278,3,18,745,4,0,7,1675,3,18,734,0,11,244
3,1,0,14,7,2,7,285,15,3,18,698,0,12,242,2,17,833
2,0,0,0,0,0,14,7,15,0,12,231,3,18,830,2,6,354
0,2,0,0,0,0,0,0,15,3,18,789,2,7,352,0,13,6
2,0,3,7,673,3,9,1549,15,0,0,0,0,0,0,2,2,304
3,1,0,14,5,3,7,692,15,0,0,0,2,3,302,2,8,1637
3,1,3,7,539,0,14,5,15,2,3,287,3,9,1633,2,6,780
0,2,3,3,1606,3,7,552,15,3,9,1550,3,7,777,0,13,4
3,1,0,7,1302,3,3,1657,15,3,7,738,0,14,5,2,6,640
3,1,0,7,519,0,7,1342,15,0,14,5,3,7,637,2,2,1745
0,1,3,13,537,0,7,532,15,3,7,608,3,3,1741,0,6,1430
0,1,3,3,1605,3,13,550,15,3,3,1652,0,7,1426,0,6,620
3,1,3,1,923,3,3,1656,15,0,7,1357,0,7,617,2,12,638
3,1,3,7,1280,3,1,951,15,0,7,589,3,13,635,2,2,1744
3,1,3,7,956,3,7,1318,15,3,13,606,3,3,1740,2,0,1039
3,1,0,14,5,3,7,985,15,3,3,1651,3,1,1035,2,6,1406
3,1,3,15,1414,0,14,5,15,3,1,985,3,7,1402,2,6,1073
0,2,3,3,337,3,15,1457,15,3,7,1333,3,7,1069,0,13,4
3,1,3,1,766,3,3,345,15,3,7,1018,0,14,5,2,14,1545
3,1,0,7,1619,3,1,788,15,0,14,5,3,15,1541,2,2,433
3,1,3,7,729,0,7,1671,15,3,15,1464,3,3,430,2,0,876
0,1,3,9,1501,3,7,750,15,3,3,410,3,1,873,0,6,1759
3,1,3,7,994,3,9,1549,15,3,1,828,0,7,1755,2,6,838
3,1,0,14,5,3,7,1024,15,0,7,1666,3,7,835,2,8,1637
3,1,3,5,1382,0,14,5,15,3,7,794,3,9,1633,2,6,1112
0,2,3,15,945,3,5,1423,15,3,9,1550,3,7,1108,0,13,4
3,1,3,13,670,3,15,974,15,3,7,1055,0,14,5,2,4,1511
3,1,3,3,337,3,13,689,15,0,14,5,3,5,1507,2,14,1062
3,1,3,7,469,3,3,345,15,3,5,1432,3,15,1058,2,12,777
3,1,0,14,5,3,7,481,15,3,15,1008,3,13,774,2,2,433
3,1,0,7,1652,0,14,5,15,3,13,735,3,3,430,2,6,569
0,2,3,7,880,0,7,1704,15,3,3,410,3,7,566,0,13,4
0,1,0,14,5,3,7,907,15,3,7,541,0,14,5,0,6,1792
3,1,0,7,1652,0,14,5,15,0,14,5,0,7,1787,2,6,995
0,2,0,7,935,0,7,1704,15,0,7,1697,3,7,991,0,13,4
0,1,0,14,5,0,7,964,15,3,7,943,0,14,5,0,6,1792
0,1,0,7,1652,0,14,5,15,0,14,5,0,7,1787,0,6,1052
0,2,0,7,354,0,7,1704,15,0,7,1697,0,7,1048,0,13,4
0,1,3,4,734,0,7,364,15,0,7,998,0,14,5,0,6,1792
0,1,0,7,1652,3,4,756,15,0,14,5,0,7,1787,0,6,452
3,1,0,7,1064,0,7,1704,15,0,7,1697,0,7,449,2,3,844
0,1,0,14,7,0,7,1094,15,0,7,428,3,4,841,0,6,1792
0,1,0,0,0,0,14,7,15,3,4,800,0,7,1787,0,6,1182
0,2,0,0,0,0,0,0,15,0,7,1697,0,7,1178,0,13,6
2,0,3,15,400,3,3,1202,15,0,0,0,0,0,0,2,18,164
3,1,3,18,724,3,15,410,15,0,0,0,2,19,162,2,2,1290
3,1,3,7,1438,3,18,745,15,2,19,155,3,3,1286,2,14,498
3,1,0,14,5,3,7,1482,15,3,3,1223,3,15,495,2,17,833
3,1,2,7,132,0,14,5,15,3,15,474,3,18,830,2,6,1570
0,2,2,12,330,2,7,135,15,3,18,789,3,7,1566,0,13,4
2,0,0,14,5,2,12,338,15,3,7,1487,0,14,5,2,6,150
2,0,3,2,767,0,14,5,4,0,14,5,2,7,148,2,11,423
0,2,3,7,380,3,2,789,15,2,7,141,2,12,421,0,13,4
3,1,0,14,5,3,7,390,15,2,12,401,0,14,5,2,1,877
3,1,0,7,1306,0,14,5,15,0,14,5,3,2,874,2,6,478
0,2,3,13,537,0,7,1346,15,3,2,829,3,7,475,0,13,4
0,1,3,3,1201,3,13,550,15,3,7,454,0,14,5,0,6,1434
3,1,3,7,1509,3,3,1235,15,0,14,5,0,7,1430,2,12,638
3,1,3,7,999,3,7,1558,15,0,7,1361,3,13,635,2,2,1323
3,1,3,18,724,3,7,1029,15,3,13,606,3,3,1319,2,6,1646
3,1,3,7,609,3,18,745,15,3,3,1254,3,7,1642,2,6,1117
3,1,3,1,942,3,7,627,15,3,7,1559,3,7,1113,2,17,833
3,1,0,14,5,3,1,971,15,3,7,1060,3,18,830,2,6,715
3,1,3,4,734,0,14,5,15,3,18,789,3,7,712,2,0,1059
0,2,3,2,767,3,4,756,15,3,7,677,3,1,1055,0,13,4
3,1,3,7,423,3,2,789,15,3,1,1005,0,14,5,2,3,844
3,1,0,7,995,3,7,433,15,0,14,5,3,4,841,2,1,877
3,1,3,7,1250,0,7,1025,15,3,4,800,3,2,874,2,6,521
0,1,3,7,684,3,7,1285,15,3,2,829,3,7,518,0,6,1113
3,1,3,1,845,3,7,703,15,3,7,496,0,7,1109,2,6,1373
3,1,3,18,631,3,1,871,15,0,7,1056,3,7,1369,2,6,791
3,1,3,7,887,3,18,649,15,3,7,1302,3,7,788,2,0,959
3,1,3,7,941,3,7,914,15,3,7,749,3,1,955,2,17,737
3,1,0,14,5,3,7,970,15,3,1,907,3,18,734,2,6,1002
3,1,3,7,809,0,14,5,15,3,18,698,3,7,998,2,6,1058
0,2,3,2,827,3,7,834,15,3,7,950,3,7,1054,0,13,4
3,1,3,3,427,3,2,853,15,3,7,1004,0,14,5,2,6,922
3,1,3,9,1521,3,3,437,15,0,14,5,3,7,919,2,1,941
3,1,0,7,1349,3,9,1571,15,3,7,872,3,2,937,2,2,525
3,1,0,14,7,0,7,1389,15,3,2,889,3,3,522,2,8,1659
0,1,0,0,0,0,14,7,15,3,3,499,3,9,1655,0,6,1477
0,2,0,0,0,0,0,0,15,3,9,1571,0,7,1473,0,13,6
1,0,3,7,955,3,1,1526,15,0,0,0,0,0,0,2,2,66
3,1,3,7,1457,3,7,984,15,0,0,0,1,3,64,2,0,1614
3,1,3,7,681,3,7,1502,15,1,3,59,3,1,1610,2,6,1072
3,1,3,9,1501,3,7,700,15,3,1,1528,3,7,1068,2,6,1590
3,1,3,7,994,3,9,1549,15,3,7,1017,3,7,1586,2,6,788
3,1,0,14,7,3,7,1024,15,3,7,1505,3,7,785,2,8,1637
3,1,0,0,0,0,14,7,15,3,7,746,3,9,1633,2,6,1112
0,2,0,0,0,0,0,0,15,3,9,1550,3,7,1108,0,13,6
2,0,3,7,1436,3,7,1286,15,0,0,0,0,0,0,2,2,304
3,1,3,15,1635,3,7,1480,15,0,0,0,2,3,302,2,6,1374
3,1,3,3,1606,3,15,1687,15,2,3,287,3,7,1370,2,6,1568
3,1,3,9,507,3,3,1657,15,3,7,1303,3,7,1564,2,14,1775
3,1,0,7,1260,3,9,520,15,3,7,1485,3,15,1771,2,2,1745
3,1,0,7,1064,0,7,1297,15,3,15,1682,3,3,1741,2,8,608
0,1,3,7,1121,0,7,1094,15,3,3,1652,3,9,605,0,6,1385
0,1,3,7,887,3,7,1153,15,3,9,577,0,7,1381,0,6,1182
3,1,3,7,941,3,7,914,15,0,7,1314,0,7,1178,2,6,1241
3,1,0,14,7,3,7,970,15,0,7,1122,3,7,1237,2,6,1002
3,1,0,0,0,0,14,7,15,3,7,1178,3,7,998,2,6,1058
0,2,0,0,0,0,0,0,15,3,7,950,3,7,1054,0,13,6
2,0,3,15,1440,3,7,984,15,0,0,0,0,0,0,2,8,183
3,1,3,3,1169,3,15,1484,15,0,0,0,2,9,181,2,6,1072
3,1,3,7,609,3,3,1202,15,2,9,174,3,7,1068,2,14,1572
3,1,3,1,942,3,7,627,15,3,7,1017,3,15,1568,2,2,1290
3,1,3,18,980,3,1,971,15,3,15,1488,3,3,1286,2,6,715
3,1,3,7,1121,3,18,1009,15,3,3,1223,3,7,712,2,0,1059
3,1,3,7,887,3,7,1153,15,3,7,677,3,1,1055,2,17,1097
3,1,3,7,947,3,7,914,15,3,1,1005,3,18,1093,2,6,1241
3,1,3,18,724,3,7,976,15,3,18,1041,3,7,1237,2,6,1002
3,1,0,7,628,3,18,745,15,3,7,1178,3,7,998,2,6,1064
3,1,3,4,734,0,7,646,15,3,7,950,3,7,1060,2,17,833
0,1,3,7,1127,3,4,756,15,3,7,1010,3,18,830,0,6,734
3,1,3,7,1259,3,7,1159,15,3,18,789,0,7,731,2,3,844
3,1,0,7,1349,3,7,1296,15,0,7,695,3,4,841,2,6,1247
3,1,3,18,724,0,7,1389,15,3,4,800,3,7,1243,2,6,1384
0,1,3,7,1373,3,18,745,15,3,7,1184,3,7,1380,0,6,1477
3,1,0,14,7,3,7,1414,15,3,7,1313,0,7,1473,2,17,833
3,1,0,0,0,0,14,7,15,0,7,1403,3,18,830,2,6,1502
0,2,0,0,0,0,0,0,15,3,18,789,3,7,1498,0,13,6
1,0,3,15,882,3,7,984,15,0,0,0,0,0,0,2,2,66
3,1,3,18,1612,3,15,909,15,0,0,0,1,3,64,2,6,1072
3,1,3,13,1288,3,18,1663,15,1,3,59,3,7,1068,2,14,997
3,1,2,12,210,3,13,1326,15,3,7,1017,3,15,993,2,17,1751
3,1,2,12,243,2,12,215,15,3,15,945,3,18,1747,2,12,1414
2,0,3,7,1121,2,12,250,5,3,18,1658,3,13,1410,2,11,259
2,0,0,7,954,3,7,1153,12,3,13,1341,2,12,257,2,11,307
3,1,3,18,724,0,7,983,15,2,12,246,2,12,305,2,6,1241
0,1,3,9,1500,3,18,745,15,2,12,290,3,7,1237,0,6,1071
3,1,3,7,1033,3,9,1548,15,3,7,1178,0,7,1067,2,17,833
3,1,2,13,133,3,7,1063,15,0,7,1016,3,18,830,2,8,1636
3,1,2,12,140,2,13,136,15,3,18,789,3,9,1632,2,6,1151
2,0,2,12,263,2,12,143,3,3,9,1549,3,7,1147,2,12,151
2,0,0,7,1655,2,12,270,10,3,7,1093,2,13,149,2,11,160
2,0,2,12,140,0,7,1707,10,2,13,142,2,12,158,2,11,335
0,1,0,7,264,2,12,143,15,2,12,151,2,12,333,0,6,1795
2,0,0,8,21,0,7,271,15,2,12,318,0,7,1790,2,11,160
0,0,2,3,241,0,8,22,15,0,7,1700,2,12,158,0,6,336
0,2,3,7,1275,2,3,248,15,2,12,151,0,7,334,3,7,21
2,0,3,18,724,3,7,1313,15,0,7,319,0,8,21,2,2,304
3,1,2,7,278,3,18,745,15,0,8,20,2,3,302,2,6,1401
3,1,0,14,5,2,7,285,15,2,3,287,3,7,1397,2,17,833
2,0,3,4,734,0,14,5,15,3,7,1328,3,18,830,2,6,354
0,2,3,13,749,3,4,756,15,3,18,789,2,7,352,0,13,4
3,1,3,7,1229,3,13,771,15,2,7,337,0,14,5,2,3,844
3,1,2,7,132,3,7,1264,15,0,14,5,3,4,841,2,12,859
3,1,2,12,330,2,7,135,15,3,4,800,3,13,856,2,6,1352
2,0,0,14,5,2,12,338,15,3,13,813,3,7,1348,2,6,150
2,0,3,15,1402,0,14,5,4,3,7,1282,2,7,148,2,11,423
0,2,3,3,337,3,15,1445,15,2,7,141,2,12,421,0,13,4
3,1,3,7,550,3,3,345,15,2,12,401,0,14,5,2,14,1533
3,1,3,13,637,3,7,565,15,0,14,5,3,15,1529,2,2,433
3,1,3,7,917,3,13,655,15,3,15,1452,3,3,430,2,6,653
3,1,3,7,1338,3,7,945,15,3,3,410,3,7,650,2,12,743
3,1,0,14,3,3,7,1378,15,3,7,620,3,13,740,2,6,1033
3,1,3,7,505,0,14,3,15,3,13,703,3,7,1029,2,6,1466
0,2,3,13,637,3,7,518,15,3,7,979,3,7,1462,0,13,2
3,1,0,7,1340,3,13,655,15,3,7,1393,0,14,3,2,6,606
3,1,0,14,5,0,7,1380,15,0,14,3,3,7,603,2,12,743
0,1,3,7,1029,0,14,5,15,3,7,575,3,13,740,0,6,1468
0,2,3,7,1220,3,7,1059,15,3,13,703,0,7,1464,0,13,4
3,1,3,18,1441,3,7,1255,15,0,7,1395,0,14,5,2,6,1147
3,1,3,2,540,3,18,1485,15,0,14,5,3,7,1143,2,6,1343
3,1,3,7,1029,3,2,553,15,3,7,1089,3,7,1339,2,17,1573
3,1,3,7,603,3,7,1059,15,3,7,1273,3,18,1569,2,1,641
3,1,0,14,5,3,7,620,15,3,18,1489,3,2,638,2,6,1147
3,1,3,7,1287,0,14,5,15,3,2,609,3,7,1143,2,6,708
0,2,3,13,637,3,7,1325,15,3,7,1089,3,7,705,0,13,4
3,1,3,7,900,3,13,655,15,3,7,670,0,14,5,2,6,1413
3,1,0,14,4,3,7,928,15,0,14,5,3,7,1409,2,12,743
3,1,3,13,1219,0,14,4,15,3,7,1340,3,13,740,2,6,1016
0,2,3,17,614,3,13,1254,15,3,13,703,3,7,1012,0,13,3
3,1,3,3,1201,3,17,632,15,3,7,963,0,14,4,2,12,1342
3,1,3,9,1501,3,3,1235,15,0,14,4,3,13,1338,2,16,720
3,1,3,7,1374,3,9,1549,15,3,13,1272,3,17,717,2,2,1323
3,1,3,13,537,3,7,1415,15,3,17,682,3,3,1319,2,8,1637
3,1,3,3,1605,3,13,550,15,3,3,1254,3,9,1633,2,6,1503
3,1,3,7,428,3,3,1656,15,3,9,1550,3,7,1499,2,12,638
3,1,3,1,1586,3,7,438,15,3,7,1426,3,13,635,2,2,1744
3,1,0,14,7,3,1,1637,15,3,13,606,3,3,1740,2,6,526
3,1,0,0,0,0,14,7,15,3,3,1651,3,7,523,2,0,1725
0,2,0,0,0,0,0,0,15,3,7,500,3,1,1721,0,13,6
1,0,3,7,1314,3,7,1206,15,0,0,0,0,0,0,2,2,66
3,1,3,3,337,3,7,1354,15,0,0,0,1,3,64,2,6,1294
3,1,0,7,1654,3,3,345,15,1,3,59,3,7,1290,2,6,1442
3,1,0,1,1657,0,7,1706,15,3,7,1227,3,7,1438,2,2,433
0,1,0,7,105,0,1,1709,15,3,7,1369,3,3,430,0,6,1794
0,1,0,7,1652,0,7,108,15,3,3,410,0,7,1789,0,0,1797
0,0,3,3,1605,0,7,1704,15,0,7,1699,0,1,1792,0,6,113
0,1,3,1,471,3,3,1656,15,0,1,1702,0,7,111,0,6,1792
3,1,3,7,833,3,1,483,15,0,7,104,0,7,1787,2,2,1744
3,1,3,7,710,3,7,859,15,0,7,1697,3,3,1740,2,0,571
3,1,0,14,7,3,7,730,15,3,3,1651,3,1,568,2,6,947
3,1,0,7,1654,0,14,7,15,3,1,542,3,7,943,2,6,818
0,2,0,1,1657,0,7,1706,15,3,7,895,3,7,815,0,13,6
0,1,2,19,104,0,1,1709,15,3,7,774,0,14,7,0,6,1794
0,1,0,7,1652,2,19,107,15,0,14,7,0,7,1789,0,0,1797
2,0,0,7,22,0,7,1704,15,0,7,1699,0,1,1792,2,18,112
0,1,1,3,235,0,7,23,15,0,1,1702,2,19,110,0,6,1792
0,2,3,7,1287,1,3,242,6,2,19,103,0,7,1787,0,6,22
1,0,3,13,637,3,7,1325,15,0,7,1697,0,7,22,2,2,297
3,1,3,7,900,3,13,655,15,0,7,21,1,3,295,2,6,1413
3,1,0,7,814,3,7,928,15,1,3,281,3,7,1409,2,12,743
3,1,3,18,535,0,7,840,15,3,7,1340,3,13,740,2,6,1016
0,1,3,7,1147,3,18,548,15,3,13,703,3,7,1012,0,6,928
3,1,3,7,1184,3,7,1179,15,3,7,963,0,7,925,2,17,636
3,1,3,7,699,3,7,1217,15,0,7,878,3,18,633,2,6,1267
3,1,3,13,637,3,7,719,15,3,18,604,3,7,1263,2,6,1305
3,1,2,12,124,3,13,655,15,3,7,1201,3,7,1301,2,6,807
3,1,3,2,1186,2,12,127,15,3,7,1238,3,7,804,2,12,743
2,0,3,11,743,3,2,1219,15,3,7,764,3,13,740,2,11,142
3,1,3,7,727,3,11,765,15,3,13,703,2,12,140,2,1,1307
3,1,3,3,1169,3,7,748,15,2,12,133,3,2,1303,2,10,853
3,1,3,1,1316,3,3,1202,15,3,2,1240,3,11,850,2,6,836
3,1,3,7,1277,3,1,1356,15,3,11,808,3,7,833,2,2,1290
3,1,0,14,7,3,7,1315,15,3,7,792,3,3,1286,2,0,1444
3,1,0,0,0,0,14,7,15,3,3,1223,3,1,1440,2,6,1403
0,2,0,0,0,0,0,0,15,3,1,1371,3,7,1399,0,13,6
2,0,0,7,1361,3,9,1549,15,0,0,0,0,0,0,2,2,304
3,1,0,7,474,0,7,1402,15,0,0,0,2,3,302,2,8,1637
0,1,0,14,5,0,7,486,15,2,3,287,3,9,1633,0,6,1490
0,1,3,13,392,0,14,5,15,3,9,1550,0,7,1486,0,6,574
0,2,3,1,1038,3,13,402,15,0,7,1416,0,7,571,0,13,4
3,1,3,7,635,3,1,1068,15,0,7,545,0,14,5,2,12,490
3,1,3,7,1029,3,7,653,15,0,14,5,3,13,487,2,0,1156
3,1,3,18,631,3,7,1059,15,3,13,466,3,1,1152,2,6,741
3,1,0,7,1276,3,18,649,15,3,1,1098,3,7,738,2,6,1147
3,1,3,1,1644,0,7,1314,15,3,7,701,3,7,1143,2,17,737
0,1,0,14,5,3,1,1696,15,3,7,1089,3,18,734,0,6,1402
3,1,0,15,1418,0,14,5,15,3,18,698,0,7,1398,2,0,1784
0,2,3,3,337,0,15,1461,15,0,7,1329,3,1,1780,0,13,4
0,1,3,7,1268,3,3,345,15,3,1,1691,0,14,5,0,14,1549
3,1,0,14,7,3,7,1305,15,0,14,5,0,15,1545,2,2,433
3,1,0,0,0,0,14,7,15,0,15,1468,3,3,430,2,6,1393
0,2,0,0,0,0,0,0,15,3,3,410,3,7,1389,0,13,6
0,0,1,12,87,2,12,126,15,0,0,0,0,0,0,0,11,81
2,0,0,12,79,1,12,89,15,0,0,0,0,12,79,2,11,141
1,0,2,12,123,0,12,80,15,0,12,72,2,12,139,2,11,94
0,0,0,12,88,2,12,126,15,2,12,132,1,12,92,0,11,81
2,0,2,15,272,0,12,90,5,1,12,85,0,12,79,2,11,141
0,0,0,14,6,2,15,279,12,0,12,72,2,12,139,0,11,95
2,0,2,18,220,0,14,6,12,2,12,132,0,12,93,2,14,346
0,2,0,14,6,2,18,225,15,0,12,86,2,15,344,0,13,5
2,0,1,12,163,0,14,6,15,2,15,329,0,14,6,2,17,270
0,2,0,14,6,1,12,167,15,0,14,6,2,18,268,0,13,5
1,0,0,8,33,0,14,6,15,2,18,255,0,14,6,2,11,196
0,2,2,7,240,0,8,34,15,0,14,6,1,12,194,0,13,5
0,2,0,14,62,2,7,247,15,1,12,187,0,14,6,3,7,33
2,0,0,7,262,0,14,63,15,0,14,6,0,8,33,2,6,303
0,2,0,7,142,0,7,269,15,0,8,29,2,7,301,0,13,62
0,0,2,12,103,0,7,145,15,2,7,286,0,14,61,0,6,334
0,0,3,13,637,2,12,106,5,0,14,56,0,7,332,0,6,162
2,0,2,7,247,3,13,655,12,0,7,317,0,7,160,2,11,111
3,1,2,12,147,2,7,254,12,0,7,153,2,12,109,2,12,743
2,0,0,7,319,2,12,151,12,2,12,102,3,13,740,2,6,312
2,0,0,14,62,0,7,327,12,3,13,703,2,7,310,2,11,170
0,0,0,7,221,0,14,63,12,2,7,295,2,12,168,0,6,408
0,2,3,1,1060,0,7,226,15,2,12,161,0,7,406,0,13,62
0,0,3,13,749,3,1,1090,15,0,7,388,0,14,61,0,6,271
3,1,3,7,498,3,13,771,15,0,14,56,0,7,269,2,0,1178
3,1,3,13,637,3,7,511,15,0,7,256,3,1,1174,2,12,859
3,1,3,7,526,3,13,655,15,3,1,1118,3,13,856,2,6,599
3,1,1,12,325,3,7,539,15,3,13,813,3,7,596,2,12,743
3,1,3,18,1307,1,12,333,15,3,7,568,3,13,740,2,6,627
1,0,3,13,537,3,18,1347,15,3,13,703,3,7,624,2,11,417
3,1,3,7,372,3,13,550,15,3,7,596,1,12,415,2,17,1435
3,1,0,7,1468,3,7,382,15,1,12,397,3,18,1431,2,12,638
3,1,3,4,734,0,7,1513,15,3,18,1362,3,13,635,2,6,470
0,1,3,13,537,3,4,756,15,3,13,606,3,7,467,0,6,1601
3,1,3,7,1020,3,13,550,15,3,7,446,0,7,1597,2,3,844
3,1,3,13,637,3,7,1050,15,0,7,1516,3,4,841,2,12,638
3,1,2,12,153,3,13,655,15,3,4,800,3,13,635,2,6,1138
3,1,0,7,63,2,12,157,15,3,13,606,3,7,1134,2,12,743
