cap,ini,label,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
3,1,10,0,12,4,2,6,474,12,3,11,519,2,6,414,2,3,544
2,0,10,3,6,620,0,12,4,12,2,6,404,3,4,541,2,5,476
0,2,10,3,11,490,3,6,623,12,3,4,531,2,6,473,0,11,3
3,1,10,2,6,288,3,11,493,12,2,6,463,0,12,4,2,5,625
3,1,10,0,6,583,2,6,289,12,0,12,4,3,6,622,2,10,495
2,0,10,0,7,18,0,6,586,12,3,6,610,3,11,492,2,5,288
0,1,10,0,12,4,0,7,18,12,3,11,482,2,6,288,0,5,588
0,2,4,3,16,523,0,12,4,12,2,6,280,0,6,585,0,6,17
0,2,10,3,1,628,3,16,526,12,0,6,575,0,7,18,0,11,3
3,1,10,3,6,552,3,1,631,12,0,7,18,0,12,4,2,15,528
3,1,10,0,12,4,3,6,555,12,0,12,4,3,16,525,2,0,633
3,1,10,3,2,589,0,12,4,12,3,16,515,3,1,630,2,5,557
0,2,10,3,9,627,3,2,592,12,3,1,617,3,6,554,0,11,3
3,1,10,3,6,568,3,9,630,12,3,6,544,0,12,4,2,1,594
3,1,10,0,12,194,3,6,571,12,0,12,4,3,2,591,2,8,632
3,1,10,0,12,1,0,12,194,12,3,2,581,3,9,629,2,5,573
0,2,10,3,11,543,0,12,1,12,3,9,616,3,6,570,0,11,193
0,2,10,3,6,622,3,11,546,12,3,6,560,0,12,193,0,11,0
3,1,10,3,11,527,3,6,625,12,0,12,186,0,12,1,2,10,548
3,1,10,0,7,169,3,11,530,12,0,12,1,3,11,545,2,5,627
3,1,10,0,12,2,0,7,169,12,3,11,535,3,6,624,2,10,532
0,2,3,3,6,617,0,12,2,12,3,6,612,3,11,529,3,6,168
0,2,10,0,12,3,3,6,620,12,3,11,519,0,7,168,0,11,1
3,1,10,3,6,559,0,12,3,12,0,7,161,0,12,2,2,5,622
0,2,10,3,1,631,3,6,562,12,0,12,2,3,6,619,0,11,2
3,1,10,0,12,1,3,1,634,12,3,6,607,0,12,3,2,5,564
3,1,10,0,12,4,0,12,1,12,0,12,3,3,6,561,2,0,636
0,2,10,0,6,565,0,12,4,12,3,6,551,3,1,633,0,11,0
0,2,10,0,12,194,0,6,568,12,3,1,620,0,12,1,0,11,3
0,1,10,0,12,1,0,12,194,12,0,12,1,0,12,4,0,5,570
0,2,10,3,11,543,0,12,1,12,0,12,4,0,6,567,0,11,193
0,2,10,3,6,622,3,11,546,12,0,6,557,0,12,193,0,11,0
3,1,10,3,11,527,3,6,625,12,0,12,186,0,12,1,2,10,548
3,1,10,0,7,169,3,11,530,12,0,12,1,3,11,545,2,5,627
3,1,10,0,12,2,0,7,169,12,3,11,535,3,6,624,2,10,532
0,2,3,3,6,617,0,12,2,12,3,6,612,3,11,529,3,6,168
0,2,10,0,12,3,3,6,620,12,3,11,519,0,7,168,0,11,1
3,1,10,3,6,559,0,12,3,12,0,7,161,0,12,2,2,5,622
0,2,10,3,1,631,3,6,562,12,0,12,2,3,6,619,0,11,2
3,1,10,3,11,507,3,1,634,12,3,6,607,0,12,3,2,5,564
3,1,10,2,6,273,3,11,510,12,0,12,3,3,6,561,2,0,636
3,1,10,2,6,296,2,6,274,12,3,6,551,3,1,633,2,10,512
2,0,10,0,12,1,2,6,297,12,3,1,620,3,11,509,2,5,273
2,0,10,0,12,4,0,12,1,12,3,11,499,2,6,273,2,5,297
0,2,10,3,14,632,0,12,4,12,2,6,265,2,6,297,0,11,0
0,2,10,3,3,590,3,14,635,12,2,6,289,0,12,1,0,11,3
3,1,10,3,6,541,3,3,593,12,0,12,1,0,12,4,2,13,637
3,1,10,3,6,551,3,6,544,12,0,12,4,3,14,634,2,2,595
3,1,10,3,3,482,3,6,554,12,3,14,621,3,3,592,2,5,546
3,1,10,3,15,594,3,3,485,12,3,3,582,3,6,543,2,5,556
3,1,10,3,16,523,3,15,597,12,3,6,533,3,6,553,2,2,487
3,1,10,3,6,526,3,16,526,12,3,6,543,3,3,484,2,14,599
3,1,10,3,11,527,3,6,529,12,3,3,474,3,15,596,2,15,528
3,1,10,3,6,614,3,11,530,12,3,15,586,3,16,525,2,5,531
3,1,10,3,16,523,3,6,617,12,3,16,515,3,6,528,2,10,532
3,1,10,3,6,603,3,16,526,12,3,6,518,3,11,529,2,5,619
3,1,10,0,12,6,3,6,606,12,3,11,519,3,6,616,2,15,528
3,1,10,0,0,0,0,12,6,12,3,6,604,3,16,525,2,5,608
0,2,10,0,0,0,0,0,0,12,3,16,515,3,6,605,0,11,5
1,0,10,2,13,307,0,12,5,12,0,0,0,0,0,0,2,0,326
0,2,10,3,16,570,2,13,308,12,0,0,0,1,1,326,0,11,4
2,0,10,3,3,590,3,16,573,12,1,1,318,0,12,5,2,12,308
3,1,10,3,2,528,3,3,593,12,0,12,5,2,13,308,2,15,575
3,1,10,3,6,646,3,2,531,12,2,13,300,3,16,572,2,2,595
3,1,10,3,16,523,3,6,649,12,3,16,562,3,3,592,2,1,533
3,1,10,3,16,621,3,16,526,12,3,3,582,3,2,530,2,5,651
3,1,10,2,6,405,3,16,624,12,3,2,520,3,6,648,2,15,528
3,1,10,0,12,6,2,6,406,12,3,6,635,3,16,525,2,15,626
2,0,10,1,6,263,0,12,6,12,3,16,515,3,16,623,2,5,407
0,2,10,1,6,417,1,6,263,12,3,16,611,2,6,407,0,11,5
1,0,2,1,6,206,1,6,419,12,2,6,397,0,12,6,2,5,262
1,0,7,2,10,430,1,6,206,12,0,12,6,1,6,262,2,5,420
1,0,7,0,0,0,2,10,433,12,1,6,255,1,6,420,2,5,205
2,0,10,0,0,0,0,0,0,12,1,6,410,1,6,205,2,9,434
1,0,1,1,6,285,1,10,258,3,0,0,0,0,0,0,2,9,363
1,0,6,1,6,327,1,6,286,9,0,0,0,1,10,363,2,9,257
1,0,6,1,10,297,1,6,328,9,1,10,355,1,10,257,2,5,285
1,0,1,1,6,269,1,10,298,9,1,10,250,1,6,285,2,5,328
1,0,6,1,6,287,1,6,270,9,1,6,277,1,6,328,2,9,298
1,0,6,1,6,437,1,6,288,9,1,6,320,1,10,298,2,5,269
1,0,6,1,6,225,1,6,440,9,1,10,290,1,6,269,2,5,287
1,0,6,1,6,262,1,6,225,9,1,6,261,1,6,287,2,5,441
1,0,10,1,6,198,1,6,262,9,1,6,279,1,6,439,2,5,224
1,0,10,1,10,394,1,6,198,9,1,6,429,1,6,224,2,5,261
1,0,10,0,6,374,1,10,395,9,1,6,217,1,6,261,2,5,197
1,0,10,0,7,161,0,6,375,9,1,6,254,1,6,197,2,9,396
0,0,10,0,12,4,0,7,161,9,1,6,190,1,10,396,0,5,376
0,2,4,1,6,262,0,12,4,12,1,10,386,0,6,376,3,6,160
0,2,10,0,6,10,1,6,262,12,0,6,368,0,7,160,0,11,3
1,0,10,1,6,262,0,6,10,12,0,7,153,0,12,4,2,5,261
0,2,3,1,6,197,1,6,262,5,0,12,4,1,6,261,3,5,9
1,0,8,1,6,262,1,6,197,11,1,6,254,0,6,10,2,5,261
1,0,8,0,7,126,1,6,262,11,0,6,10,1,6,261,2,5,196
1,0,8,0,12,6,0,7,126,11,1,6,254,1,6,196,2,5,261
0,2,8,0,0,0,0,12,6,11,1,6,189,1,6,261,3,6,125
0,2,10,0,0,0,0,0,0,12,1,6,254,0,7,125,0,11,5
1,0,10,1,6,269,0,6,269,12,0,0,0,0,0,0,2,2,195
0,0,10,1,6,327,1,6,270,12,0,0,0,1,3,195,0,5,268
1,0,10,1,10,297,1,6,328,12,1,3,188,0,6,268,2,5,269
1,0,1,1,6,269,1,10,298,3,0,6,260,1,6,269,2,5,328
1,0,6,1,6,287,1,6,270,9,1,6,261,1,6,328,2,9,298
1,0,6,1,6,437,1,6,288,9,1,6,320,1,10,298,2,5,269
1,0,6,0,12,5,1,6,440,9,1,10,290,1,6,269,2,5,287
1,0,6,1,6,225,0,12,5,9,1,6,261,1,6,287,2,5,441
0,2,10,1,6,262,1,6,225,12,1,6,279,1,6,439,0,11,4
1,0,10,1,6,198,1,6,262,12,1,6,429,0,12,5,2,5,224
1,0,10,0,12,4,1,6,198,12,0,12,5,1,6,224,2,5,261
1,0,10,3,6,579,0,12,4,12,1,6,217,1,6,261,2,5,197
0,2,10,3,6,652,3,6,582,12,1,6,254,1,6,197,0,11,3
3,1,10,3,11,527,3,6,655,12,1,6,190,0,12,4,2,5,584
3,1,10,3,8,641,3,11,530,12,0,12,4,3,6,581,2,5,657
3,1,10,3,6,500,3,8,644,12,3,6,571,3,6,654,2,10,532
3,1,10,3,6,564,3,6,503,12,3,6,641,3,11,529,2,7,646
3,1,10,0,12,4,3,6,567,12,3,11,519,3,8,643,2,5,505
3,1,10,3,13,625,0,12,4,12,3,8,630,3,6,502,2,5,569
0,2,10,0,12,194,3,13,628,12,3,6,492,3,6,566,0,11,3
3,1,10,0,12,5,0,12,194,12,3,6,556,0,12,4,2,12,630
0,2,10,2,15,277,0,12,5,12,0,12,4,3,13,627,0,11,193
0,2,10,3,5,618,2,15,278,12,3,13,615,0,12,193,0,11,4
2,0,10,3,3,585,3,5,621,12,0,12,186,0,12,5,2,14,277
3,1,10,3,6,633,3,3,588,12,0,12,5,2,15,277,2,4,623
3,1,10,1,17,339,3,6,636,12,2,15,269,3,5,620,2,2,590
3,1,10,1,6,422,1,17,340,12,3,5,608,3,3,587,2,5,638
1,0,2,1,10,392,1,6,425,12,3,3,577,3,6,635,2,16,340
1,0,7,1,10,396,1,10,393,12,3,6,622,1,17,340,2,5,426
1,0,7,0,12,4,1,10,397,12,1,17,332,1,6,426,2,9,394
1,0,7,2,10,367,0,12,4,12,1,6,416,1,10,394,2,9,398
0,2,10,1,10,442,2,10,368,12,1,10,384,1,10,398,0,11,3
2,0,10,0,6,584,1,10,445,12,1,10,388,0,12,4,2,9,369
1,0,10,0,7,56,0,6,587,12,0,12,4,2,10,369,2,9,447
0,1,10,0,12,4,0,7,56,12,2,10,361,1,10,445,0,5,589
0,2,4,2,10,220,0,12,4,12,1,10,435,0,6,586,3,6,55
0,2,10,3,11,543,2,10,220,12,0,6,576,0,7,56,0,11,3
2,0,10,2,6,210,3,11,546,12,0,7,55,0,12,4,2,9,219
3,1,10,0,12,4,2,6,210,12,0,12,4,2,10,219,2,10,548
2,0,10,3,11,639,0,12,4,1,2,10,212,3,11,545,2,5,209
0,2,10,3,6,622,3,11,642,12,3,11,535,2,6,209,0,11,3
3,1,10,3,11,527,3,6,625,12,2,6,202,0,12,4,2,10,644
3,1,10,3,6,647,3,11,530,12,0,12,4,3,11,641,2,5,627
3,1,10,3,11,527,3,6,650,12,3,11,628,3,6,624,2,10,532
3,1,10,0,7,169,3,11,530,12,3,6,612,3,11,529,2,5,652
3,1,10,3,6,559,0,7,169,12,3,11,519,3,6,649,2,10,532
0,2,3,3,1,631,3,6,562,5,3,6,636,3,11,529,3,6,168
3,1,8,0,12,4,3,1,634,11,3,11,519,0,7,168,2,5,564
3,1,8,3,6,548,0,12,4,12,0,7,161,3,6,561,2,0,636
0,2,10,3,8,641,3,6,551,12,3,6,551,3,1,633,0,11,3
3,1,10,3,6,497,3,8,644,12,3,1,620,0,12,4,2,5,553
3,1,10,3,6,577,3,6,500,12,0,12,4,3,6,550,2,7,646
3,1,10,2,10,253,3,6,580,12,3,6,540,3,8,643,2,5,502
3,1,10,2,6,313,2,10,253,12,3,8,630,3,6,499,2,5,582
2,0,1,3,11,527,2,6,314,1,3,6,489,3,6,579,2,9,252
2,0,6,2,6,316,3,11,530,7,3,6,569,2,10,252,2,5,314
3,1,6,3,16,536,2,6,317,7,2,10,245,2,6,314,2,10,532
2,0,6,2,6,238,3,16,539,7,2,6,306,3,11,529,2,5,317
3,1,6,0,12,4,2,6,238,7,3,11,519,2,6,317,2,15,541
2,0,6,3,11,527,0,12,4,7,2,6,309,3,16,538,2,5,237
0,2,10,3,1,629,3,11,530,12,3,16,528,2,6,237,0,11,3
3,1,10,3,2,661,3,1,632,12,2,6,230,0,12,4,2,10,532
3,1,10,0,6,637,3,2,664,12,0,12,4,3,11,529,2,0,634
3,1,10,0,12,4,0,6,640,12,3,11,519,3,1,631,2,1,666
0,1,10,3,6,579,0,12,4,12,3,1,618,3,2,663,0,5,642
0,2,10,3,6,560,3,6,582,12,3,2,650,0,6,639,0,11,3
3,1,10,3,11,527,3,6,563,12,0,6,626,0,12,4,2,5,584
3,1,10,0,6,182,3,11,530,12,0,12,4,3,6,581,2,5,565
3,1,10,3,2,662,0,6,182,12,3,6,571,3,6,562,2,10,532
0,2,3,0,6,68,3,2,665,5,3,6,552,3,11,529,1,5,181
3,1,10,3,4,539,0,6,68,12,3,11,519,0,6,181,2,1,667
0,2,3,3,6,525,3,4,542,5,0,6,174,3,2,664,1,5,67
3,1,10,0,6,78,3,6,528,12,3,2,651,0,6,68,2,3,544
3,1,10,3,2,662,0,6,78,12,0,6,67,3,4,541,2,5,530
0,2,3,0,6,95,3,2,665,5,3,4,531,3,6,527,1,5,77
3,1,10,0,12,6,0,6,95,12,3,6,517,0,6,77,2,1,667
0,2,3,1,10,355,0,12,6,5,0,6,75,3,2,664,1,5,94
0,2,10,1,6,477,1,10,356,12,3,2,651,0,6,94,0,11,5
1,0,2,1,6,438,1,6,480,12,0,6,92,0,12,6,2,9,356
1,0,7,1,6,462,1,6,441,12,0,12,6,1,10,356,2,5,482
1,0,7,0,10,281,1,6,465,12,1,10,348,1,6,479,2,5,442
1,0,7,2,10,404,0,10,282,12,1,6,469,1,6,440,2,5,467
0,0,10,0,12,6,2,10,405,12,1,6,430,1,6,464,0,9,281
2,0,10,0,6,583,0,12,6,12,1,6,454,0,10,281,2,9,406
0,2,10,0,7,49,0,6,586,12,0,10,273,2,10,406,0,11,5
0,1,10,0,12,4,0,7,49,12,2,10,396,0,12,6,0,5,588
0,2,4,3,11,527,0,12,4,12,0,12,6,0,6,585,0,6,48
0,2,10,0,7,32,3,11,530,12,0,6,575,0,7,49,0,11,3
3,1,10,0,12,5,0,7,32,12,0,7,48,0,12,4,2,10,532
0,2,3,1,6,271,0,12,5,5,0,12,4,3,11,529,0,6,31
0,2,10,3,11,527,1,6,272,12,3,11,519,0,7,32,0,11,4
1,0,10,0,7,35,3,11,530,12,0,7,32,0,12,5,2,5,271
3,1,10,1,2,659,0,7,35,12,0,12,5,1,6,271,2,10,532
0,2,3,1,10,232,1,2,662,5,1,6,263,3,11,529,0,6,34
1,0,10,3,11,592,1,10,232,12,3,11,519,0,7,35,2,1,664
1,0,10,3,6,611,3,11,595,12,0,7,35,1,2,661,2,9,231
3,1,10,0,12,6,3,6,614,12,1,2,648,1,10,231,2,10,597
3,1,10,0,0,0,0,12,6,12,1,10,224,3,11,594,2,5,616
0,2,10,0,0,0,0,0,0,12,3,11,584,3,6,613,0,11,5
2,0,10,1,10,355,0,12,4,12,0,0,0,0,0,0,2,10,292
0,2,10,1,6,477,1,10,356,12,0,0,0,2,11,292,0,11,3
1,0,2,1,6,438,1,6,480,12,2,11,284,0,12,4,2,9,356
1,0,7,1,6,462,1,6,441,12,0,12,4,1,10,356,2,5,482
1,0,7,0,10,281,1,6,465,12,1,10,348,1,6,479,2,5,442
1,0,7,2,10,404,0,10,282,12,1,6,469,1,6,440,2,5,467
0,0,10,0,12,6,2,10,405,12,1,6,430,1,6,464,0,9,281
2,0,10,0,6,583,0,12,6,12,1,6,454,0,10,281,2,9,406
0,2,10,0,7,49,0,6,586,12,0,10,273,2,10,406,0,11,5
0,1,10,0,12,4,0,7,49,12,2,10,396,0,12,6,0,5,588
0,2,4,3,11,527,0,12,4,12,0,12,6,0,6,585,0,6,48
0,2,10,0,7,32,3,11,530,12,0,6,575,0,7,49,0,11,3
3,1,10,0,12,5,0,7,32,12,0,7,48,0,12,4,2,10,532
0,2,3,1,6,271,0,12,5,5,0,12,4,3,11,529,0,6,31
0,2,10,3,11,527,1,6,272,12,3,11,519,0,7,32,0,11,4
1,0,10,0,7,35,3,11,530,12,0,7,32,0,12,5,2,5,271
3,1,10,0,0,0,0,7,35,12,0,12,5,1,6,271,2,10,532
0,2,3,0,0,0,0,0,0,5,1,6,263,3,11,529,0,6,34
1,0,10,1,6,285,1,10,258,3,0,0,0,0,0,0,2,9,363
1,0,10,1,10,394,1,6,286,9,0,0,0,1,10,363,2,9,257
1,0,10,0,6,374,1,10,395,9,1,10,355,1,10,257,2,5,285
1,0,10,0,7,57,0,6,375,9,1,10,250,1,6,285,2,9,396
0,0,10,0,12,4,0,7,57,9,1,6,277,1,10,396,0,5,376
0,2,4,1,6,262,0,12,4,12,1,10,386,0,6,376,3,6,56
0,2,10,0,7,159,1,6,262,12,0,6,368,0,7,57,0,11,3
1,0,10,1,6,262,0,7,159,12,0,7,56,0,12,4,2,5,261
0,2,3,1,10,336,1,6,262,5,0,12,4,1,6,261,3,6,158
1,0,8,1,6,262,1,10,337,11,1,6,254,0,7,158,2,5,261
1,0,8,0,7,125,1,6,262,11,0,7,151,1,6,261,2,9,337
1,0,8,0,12,6,0,7,125,11,1,6,254,1,10,337,2,5,261
0,2,8,0,0,0,0,12,6,11,1,10,329,1,6,261,3,6,124
0,2,10,0,0,0,0,0,0,12,1,6,254,0,7,124,0,11,5
1,0,10,1,6,269,1,10,420,12,0,0,0,0,0,0,2,2,379
1,0,10,1,6,327,1,6,270,12,0,0,0,1,3,379,2,9,421
1,0,10,1,10,297,1,6,328,12,1,3,371,1,10,421,2,5,269
1,0,1,1,6,262,1,10,298,3,1,10,411,1,6,269,2,5,328
1,0,6,1,6,285,1,6,262,9,1,6,261,1,6,328,2,9,298
1,0,6,0,12,4,1,6,286,9,1,6,320,1,10,298,2,5,261
1,0,6,1,10,233,0,12,4,9,1,10,290,1,6,261,2,5,285
0,2,6,1,4,284,1,10,233,12,1,6,254,1,6,285,0,11,3
1,0,6,1,10,463,1,4,285,12,1,6,277,0,12,4,2,9,232
1,0,6,1,6,269,1,10,466,12,0,12,4,1,10,232,2,3,284
1,0,6,1,6,287,1,6,270,12,1,10,225,1,4,284,2,9,468
1,0,6,1,6,437,1,6,288,12,1,4,276,1,10,465,2,5,269
1,0,6,0,12,4,1,6,440,12,1,10,455,1,6,269,2,5,287
1,0,6,3,16,580,0,12,4,12,1,6,261,1,6,287,2,5,441
0,2,10,3,2,499,3,16,583,12,1,6,279,1,6,439,0,11,3
3,1,10,3,16,523,3,2,502,12,1,6,429,0,12,4,2,15,585
3,1,10,2,6,405,3,16,526,12,0,12,4,3,16,582,2,1,504
3,1,10,1,10,360,2,6,406,12,3,16,572,3,2,501,2,15,528
2,0,10,0,6,583,1,10,361,3,3,2,491,3,16,525,2,5,407
1,0,10,0,6,150,0,6,586,9,3,16,515,2,6,407,2,9,361
0,1,10,0,12,4,0,6,150,12,2,6,397,1,10,361,0,5,588
0,2,4,3,11,527,0,12,4,12,1,10,353,0,6,585,3,5,149
0,2,10,0,7,142,3,11,530,12,0,6,575,0,6,149,0,11,3
3,1,10,0,12,4,0,7,142,12,0,6,142,0,12,4,2,10,532
0,2,3,3,16,612,0,12,4,12,0,12,4,3,11,529,0,6,141
0,2,10,3,6,579,3,16,615,12,3,11,519,0,7,141,0,11,3
3,1,10,2,6,283,3,6,582,12,0,7,134,0,12,4,2,15,617
3,1,10,2,10,379,2,6,284,12,0,12,4,3,16,614,2,5,584
2,0,10,3,16,523,2,10,380,1,3,16,602,3,6,581,2,5,283
2,0,10,2,6,475,3,16,526,7,3,6,571,2,6,283,2,9,381
3,1,10,3,11,527,2,6,478,7,2,6,275,2,10,381,2,15,528
2,0,10,0,6,144,3,11,530,7,2,10,373,3,16,525,2,5,480
3,1,10,0,12,4,0,6,144,12,3,16,515,2,6,477,2,10,532
0,2,3,3,6,579,0,12,4,12,2,6,467,3,11,529,0,5,143
0,2,10,3,6,652,3,6,582,12,3,11,519,0,6,143,0,11,3
3,1,10,3,11,527,3,6,655,12,0,6,136,0,12,4,2,5,584
3,1,10,3,8,641,3,11,530,12,0,12,4,3,6,581,2,5,657
3,1,10,3,6,500,3,8,644,12,3,6,571,3,6,654,2,10,532
3,1,10,3,6,564,3,6,503,12,3,6,641,3,11,529,2,7,646
3,1,10,0,12,4,3,6,567,12,3,11,519,3,8,643,2,5,505
3,1,10,3,6,514,0,12,4,12,3,8,630,3,6,502,2,5,569
0,2,10,3,3,585,3,6,517,12,3,6,492,3,6,566,0,11,3
3,1,10,3,6,518,3,3,588,12,3,6,556,0,12,4,2,5,519
3,1,10,3,6,579,3,6,521,12,0,12,4,3,6,516,2,2,590
3,1,10,2,14,368,3,6,582,12,3,6,506,3,3,587,2,5,523
3,1,10,0,6,583,2,14,369,12,3,3,577,3,6,520,2,5,584
2,0,10,0,7,15,0,6,586,1,3,6,510,3,6,581,2,13,370
0,1,10,0,12,5,0,7,15,12,3,6,571,2,14,370,0,5,588
0,2,4,1,10,266,0,12,5,12,2,14,362,0,6,585,0,6,14
0,2,10,0,12,4,1,10,266,12,0,6,575,0,7,15,0,11,4
1,0,10,1,6,419,0,12,4,12,0,7,15,0,12,5,2,9,265
0,2,10,0,12,194,1,6,422,12,0,12,5,1,10,265,0,11,3
1,0,10,2,15,276,0,12,194,12,1,10,257,0,12,4,2,5,423
0,2,10,3,3,585,2,15,277,12,0,12,4,1,6,423,0,11,193
2,0,10,3,6,633,3,3,588,12,1,6,413,0,12,193,2,14,276
3,1,10,1,10,381,3,6,636,12,0,12,186,2,15,276,2,2,590
3,1,10,1,6,208,1,10,382,12,2,15,268,3,3,587,2,5,638
1,0,2,1,6,383,1,6,208,12,3,3,577,3,6,635,2,9,383
1,0,7,1,6,262,1,6,384,12,3,6,622,1,10,383,2,5,207
1,0,7,1,10,363,1,6,262,12,1,10,375,1,6,207,2,5,385
1,0,7,0,12,4,1,10,364,12,1,6,200,1,6,385,2,5,261
1,0,7,3,6,571,0,12,4,12,1,6,377,1,6,261,2,9,365
0,2,10,1,10,442,3,6,574,12,1,6,254,1,10,365,0,11,3
3,1,10,0,7,149,1,10,445,12,1,10,357,0,12,4,2,5,576
1,0,10,0,12,4,0,7,149,12,0,12,4,3,6,573,2,9,447
0,2,4,3,11,592,0,12,4,12,3,6,563,1,10,445,3,6,148
0,2,10,3,15,643,3,11,595,12,1,10,435,0,7,148,0,11,3
3,1,10,3,3,482,3,15,646,12,0,7,141,0,12,4,2,10,597
3,1,10,2,6,280,3,3,485,12,0,12,4,3,11,594,2,14,648
3,1,10,3,11,527,2,6,281,12,3,11,584,3,15,645,2,2,487
2,0,10,2,6,316,3,11,530,12,3,15,632,3,3,484,2,5,280
3,1,10,3,11,527,2,6,317,12,3,3,474,2,6,280,2,10,532
2,0,10,2,6,401,3,11,530,12,2,6,272,3,11,529,2,5,317
3,1,10,3,6,532,2,6,402,12,3,11,519,2,6,317,2,10,532
2,0,10,2,10,329,3,6,535,12,2,6,309,3,11,529,2,5,403
3,1,10,0,12,4,2,10,330,12,3,11,519,2,6,403,2,5,537
2,0,1,1,1,261,0,12,4,12,2,6,393,3,6,534,2,9,330
0,2,10,1,10,445,1,1,261,12,3,6,524,2,10,330,0,11,3
1,0,2,1,6,421,1,10,448,12,2,10,322,0,12,4,2,0,260
1,0,7,0,12,4,1,6,424,12,0,12,4,1,1,260,2,9,450
1,0,7,3,6,579,0,12,4,12,1,1,253,1,10,448,2,5,425
0,2,10,3,6,600,3,6,582,12,1,10,438,1,6,425,0,11,3
3,1,10,3,11,527,3,6,603,12,1,6,415,0,12,4,2,5,584
3,1,10,0,7,160,3,11,530,12,0,12,4,3,6,581,2,5,605
3,1,10,3,3,482,0,7,160,12,3,6,571,3,6,602,2,10,532
0,2,3,0,7,42,3,3,485,12,3,6,592,3,11,529,0,6,159
3,1,10,0,12,4,0,7,42,12,3,11,519,0,7,159,2,2,487
0,2,3,3,11,543,0,12,4,12,0,7,152,3,3,484,0,6,41
0,2,10,3,6,656,3,11,546,12,3,3,474,0,7,42,0,11,3
3,1,10,3,16,536,3,6,659,12,0,7,42,0,12,4,2,10,548
3,1,10,3,8,636,3,16,539,12,0,12,4,3,11,545,2,5,661
3,1,10,3,6,485,3,8,639,12,3,11,535,3,6,658,2,15,541
3,1,10,3,11,602,3,6,488,12,3,6,645,3,16,538,2,7,641
3,1,10,3,6,574,3,11,605,12,3,16,528,3,8,638,2,5,490
3,1,10,3,11,527,3,6,577,12,3,8,625,3,6,487,2,10,607
3,1,10,3,6,556,3,11,530,12,3,6,477,3,11,604,2,5,579
3,1,10,3,6,624,3,6,559,12,3,11,594,3,6,576,2,10,532
3,1,10,0,12,6,3,6,627,12,3,6,566,3,11,529,2,5,561
3,1,10,1,6,263,0,12,6,12,3,11,519,3,6,558,2,5,629
0,2,10,1,6,417,1,6,263,12,3,6,548,3,6,626,0,11,5
1,0,2,1,6,206,1,6,419,12,3,6,614,0,12,6,2,5,262
1,0,7,2,10,430,1,6,206,12,0,12,6,1,6,262,2,5,420
1,0,7,0,0,0,2,10,433,12,1,6,255,1,6,420,2,5,205
2,0,10,0,0,0,0,0,0,12,1,6,410,1,6,205,2,9,434
1,0,10,1,6,285,1,10,258,3,0,0,0,0,0,0,2,9,363
1,0,10,1,10,394,1,6,286,9,0,0,0,1,10,363,2,9,257
1,0,10,0,6,374,1,10,395,9,1,10,355,1,10,257,2,5,285
1,0,10,0,7,187,0,6,375,9,1,10,250,1,6,285,2,9,396
0,0,10,0,12,4,0,7,187,9,1,6,277,1,10,396,0,5,376
0,2,4,1,6,262,0,12,4,12,1,10,386,0,6,376,3,6,186
0,2,10,0,7,154,1,6,262,12,0,6,368,0,7,186,0,11,3
1,0,10,1,6,262,0,7,154,12,0,7,179,0,12,4,2,5,261
0,2,3,1,10,352,1,6,262,5,0,12,4,1,6,261,3,6,153
1,0,8,1,6,262,1,10,353,11,1,6,254,0,7,153,2,5,261
1,0,8,0,7,125,1,6,262,11,0,7,146,1,6,261,2,9,353
1,0,8,0,12,6,0,7,125,11,1,6,254,1,10,353,2,5,261
0,2,8,0,0,0,0,12,6,11,1,10,345,1,6,261,3,6,124
0,2,10,0,0,0,0,0,0,12,1,6,254,0,7,124,0,11,5
1,0,10,1,6,269,1,10,420,12,0,0,0,0,0,0,2,2,379
1,0,2,1,6,327,1,6,270,12,0,0,0,1,3,379,2,9,421
1,0,7,1,10,297,1,6,328,12,1,3,371,1,10,421,2,5,269
1,0,7,1,6,262,1,10,298,3,1,10,411,1,6,269,2,5,328
1,0,7,1,6,285,1,6,262,9,1,6,261,1,6,328,2,9,298
1,0,7,0,12,4,1,6,286,9,1,6,320,1,10,298,2,5,261
1,0,7,1,10,233,0,12,4,9,1,10,290,1,6,261,2,5,285
0,2,10,1,4,284,1,10,233,12,1,6,254,1,6,285,0,11,3
1,0,1,1,10,463,1,4,285,12,1,6,277,0,12,4,2,9,232
1,0,10,1,6,269,1,10,466,12,0,12,4,1,10,232,2,3,284
1,0,10,1,6,287,1,6,270,12,1,10,225,1,4,284,2,9,468
1,0,10,1,6,437,1,6,288,12,1,4,276,1,10,465,2,5,269
1,0,10,0,12,4,1,6,440,12,1,10,455,1,6,269,2,5,287
1,0,10,3,16,580,0,12,4,12,1,6,261,1,6,287,2,5,441
0,2,10,3,2,499,3,16,583,12,1,6,279,1,6,439,0,11,3
3,1,10,3,16,523,3,2,502,12,1,6,429,0,12,4,2,15,585
3,1,10,2,6,405,3,16,526,12,0,12,4,3,16,582,2,1,504
3,1,10,1,10,360,2,6,406,12,3,16,572,3,2,501,2,15,528
2,0,10,0,6,583,1,10,361,3,3,2,491,3,16,525,2,5,407
1,0,10,0,7,156,0,6,586,9,3,16,515,2,6,407,2,9,361
0,1,10,0,12,4,0,7,156,12,2,6,397,1,10,361,0,5,588
