cap,ini,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
3,1,0,14,47,0,7,668,11,0,0,0,2,12,424,2,8,510
0,1,0,0,0,0,14,49,11,2,12,398,3,9,505,0,6,843
0,2,0,0,0,0,0,0,11,3,9,473,0,7,838,0,13,49
2,0,0,0,0,0,14,9,11,0,0,0,0,0,0,2,1,409
0,2,0,0,0,0,0,0,11,0,0,0,2,2,404,0,13,8
2,0,3,3,1183,0,7,1564,11,0,0,0,0,0,0,2,8,369
0,1,3,9,1470,3,3,1237,11,0,0,0,2,9,364,0,6,1739
3,1,3,7,1486,3,9,1534,11,2,9,343,0,7,1732,2,2,1412
3,1,0,14,47,3,7,1550,11,0,7,1571,3,3,1406,2,8,1709
3,1,0,0,0,0,14,49,11,3,3,1277,3,9,1702,2,6,1725
0,2,0,0,0,0,0,0,11,3,9,1545,3,7,1718,0,13,49
0,1,3,3,280,3,5,1408,11,0,0,0,0,0,0,0,6,1902
3,1,3,7,1621,3,3,289,11,0,0,0,0,7,1895,2,4,1583
3,1,3,7,594,3,7,1690,11,0,7,1716,3,5,1576,2,2,464
3,1,3,1,1056,3,7,618,11,3,5,1431,3,3,459,2,6,1865
3,1,3,18,708,3,1,1103,11,3,3,433,3,7,1858,2,6,793
3,1,3,5,1348,3,18,737,11,3,7,1684,3,7,788,2,0,1278
3,1,3,15,1523,3,5,1408,11,3,7,729,3,1,1272,2,17,912
3,1,3,18,596,3,15,1588,11,3,1,1156,3,18,907,2,4,1583
3,1,0,14,9,3,18,620,11,3,18,833,3,5,1576,2,14,1763
3,1,0,0,0,0,14,9,11,3,5,1431,3,15,1756,2,17,795
0,2,0,0,0,0,0,0,11,3,15,1593,3,18,790,0,13,8
2,0,3,3,280,0,7,1727,11,0,0,0,0,0,0,2,8,370
0,1,3,9,1491,3,3,289,11,0,0,0,2,9,365,0,6,1902
3,1,3,1,1056,3,9,1555,11,2,9,344,0,7,1895,2,2,464
3,1,3,7,1342,3,1,1103,11,0,7,1716,3,3,459,2,8,1730
3,1,0,14,47,3,7,1401,11,3,3,433,3,9,1723,2,0,1278
3,1,0,0,0,0,14,49,11,3,9,1562,3,1,1272,2,6,1576
0,2,0,0,0,0,0,0,11,3,1,1156,3,7,1569,0,13,49
0,1,3,7,663,3,3,1220,11,0,0,0,0,0,0,0,6,1902
3,1,3,2,1175,3,7,692,11,0,0,0,0,7,1895,2,2,1395
3,1,3,7,1529,3,2,1229,11,0,7,1716,3,3,1389,2,6,867
3,1,3,2,1273,3,7,1595,11,3,3,1262,3,7,862,2,1,1404
3,1,3,7,1527,3,2,1329,11,3,7,793,3,2,1398,2,6,1770
3,1,3,13,1206,3,7,1592,11,3,2,1269,3,7,1763,2,1,1504
3,1,3,17,662,3,13,1260,11,3,7,1600,3,2,1497,2,6,1767
3,1,0,14,9,3,17,691,11,3,2,1360,3,7,1760,2,12,1435
3,1,0,0,0,0,14,9,11,3,7,1597,3,13,1428,2,16,866
0,2,0,0,0,0,0,0,11,3,13,1297,3,17,861,0,13,8
2,0,3,11,1149,3,7,861,11,0,0,0,0,0,0,2,14,425
3,1,3,7,1381,3,11,1203,11,0,0,0,2,15,420,2,6,1036
3,1,0,14,47,3,7,1443,11,2,15,394,3,7,1031,2,10,1378
3,1,0,0,0,0,14,49,11,3,7,945,3,11,1372,2,6,1618
0,2,0,0,0,0,0,0,11,3,11,1245,3,7,1611,0,13,49
0,0,0,0,0,0,14,9,11,0,0,0,0,0,0,0,6,327
0,2,0,0,0,0,0,0,11,0,0,0,0,7,322,0,13,8
2,0,3,3,280,3,7,694,11,0,0,0,0,0,0,2,1,127
3,1,3,9,1491,3,3,289,11,0,0,0,2,2,125,2,6,869
3,1,3,7,1621,3,9,1555,11,2,2,116,3,7,864,2,2,464
3,1,3,2,944,3,7,1690,11,3,7,795,3,3,459,2,8,1730
3,1,0,14,47,3,2,986,11,3,3,433,3,9,1723,2,6,1865
3,1,0,0,0,0,14,49,11,3,9,1562,3,7,1858,2,1,1161
0,2,0,0,0,0,0,0,11,3,7,1684,3,2,1155,0,13,49
2,0,3,7,1621,3,3,289,11,0,0,0,0,0,0,2,4,374
3,1,3,2,944,3,7,1690,11,0,0,0,2,5,369,2,2,464
3,1,0,7,1657,3,2,986,11,2,5,348,3,3,459,2,6,1865
3,1,3,2,1039,0,7,1727,11,3,3,433,3,7,1858,2,1,1161
0,1,0,7,909,3,2,1084,11,3,7,1684,3,2,1155,0,6,1902
3,1,0,0,0,0,7,949,11,3,2,1049,0,7,1895,2,1,1259
0,1,0,0,0,0,0,0,11,0,7,1716,3,2,1253,0,6,1124
1,0,3,15,287,3,5,1408,11,0,0,0,0,0,0,2,2,329
3,1,3,18,630,3,15,298,11,0,0,0,1,3,324,2,4,1583
3,1,3,7,764,3,18,655,11,1,3,307,3,5,1576,2,14,473
3,1,0,14,47,3,7,794,11,3,5,1431,3,15,468,2,17,830
3,1,0,0,0,0,14,49,11,3,15,442,3,18,825,2,6,969
0,2,0,0,0,0,0,0,11,3,18,760,3,7,964,0,13,49
2,0,0,14,9,3,1,445,11,0,0,0,0,0,0,2,1,302
3,1,0,0,0,0,14,9,11,0,0,0,2,2,297,2,0,620
0,2,0,0,0,0,0,0,11,2,2,280,3,1,615,0,13,8
1,0,3,3,1166,0,14,8,11,0,0,0,0,0,0,2,6,103
0,2,3,7,517,3,3,1220,11,0,0,0,1,7,101,0,13,7
3,1,3,2,1039,3,7,539,11,1,7,94,0,14,8,2,2,1395
3,1,1,7,244,3,2,1084,11,0,14,8,3,3,1389,2,6,714
3,1,3,18,630,1,7,252,11,3,3,1262,3,7,709,2,1,1259
1,0,2,12,160,3,18,655,11,3,7,660,3,2,1253,2,6,391
3,1,2,1,209,2,12,164,11,3,2,1139,1,7,386,2,17,830
2,0,3,7,1084,2,1,214,2,1,7,364,3,18,825,2,11,247
2,0,3,13,640,3,7,1133,7,3,18,760,2,12,243,2,0,324
3,1,0,7,365,3,13,667,11,2,12,228,2,1,319,2,6,1308
3,1,0,7,522,0,7,381,11,2,1,302,3,7,1302,2,12,842
0,1,3,7,1427,0,7,544,11,3,7,1184,3,13,837,0,6,556
0,1,0,7,307,3,7,1490,11,3,13,772,0,7,551,0,6,719
3,1,2,7,107,0,7,322,11,0,7,516,0,7,714,2,6,1665
0,1,0,14,44,2,7,110,11,0,7,665,3,7,1658,0,6,497
2,0,0,8,32,0,14,45,11,3,7,1504,0,7,492,2,6,149
0,2,2,7,138,0,8,32,11,0,7,463,2,7,147,0,13,45
0,2,0,14,44,2,7,142,4,2,7,136,0,14,45,0,7,31
2,0,2,12,166,0,14,45,11,0,14,40,0,8,31,2,6,210
0,2,3,18,708,2,12,171,11,0,8,26,2,7,208,0,13,45
2,0,2,7,94,3,18,737,11,2,7,193,0,14,45,2,11,257
3,1,2,7,68,2,7,97,11,0,14,40,2,12,253,2,17,912
2,0,0,14,44,2,7,70,11,2,12,237,3,18,907,2,6,126
2,0,0,12,183,0,14,45,11,3,18,833,2,7,124,2,6,91
0,2,0,14,44,0,12,188,11,2,7,115,2,7,89,0,13,45
0,0,1,3,213,0,14,45,11,2,7,82,0,14,45,0,11,285
0,2,2,7,144,1,3,218,11,0,14,40,0,12,281,0,13,45
1,0,3,15,1351,2,7,148,11,0,12,265,0,14,45,2,2,329
2,0,3,17,700,3,15,1411,11,0,14,40,1,3,324,2,6,223
3,1,3,3,1166,3,17,729,11,1,3,307,2,7,221,2,14,1586
3,1,3,1,1157,3,3,1220,11,2,7,206,3,15,1579,2,16,904
3,1,3,7,1084,3,1,1211,11,3,15,1434,3,17,899,2,2,1395
3,1,3,18,708,3,7,1133,11,3,17,825,3,3,1389,2,0,1386
3,1,3,7,1447,3,18,737,11,3,3,1262,3,1,1380,2,6,1308
3,1,0,7,307,3,7,1510,11,3,1,1253,3,7,1302,2,17,912
3,1,3,13,1206,0,7,322,11,3,7,1184,3,18,907,2,6,1685
0,1,3,3,1183,3,13,1260,11,3,18,833,3,7,1678,0,6,497
3,1,3,7,304,3,3,1237,11,3,7,1522,0,7,492,2,12,1435
3,1,3,7,445,3,7,319,11,0,7,463,3,13,1428,2,2,1412
3,1,0,7,1003,3,7,464,11,3,13,1297,3,3,1406,2,6,494
3,1,3,7,1120,0,7,1047,11,3,3,1277,3,7,489,2,6,639
0,1,0,1,1320,3,7,1172,11,3,7,461,3,7,634,0,6,1222
3,1,3,7,1427,0,1,1378,11,3,7,591,0,7,1216,2,6,1347
0,1,3,13,640,3,7,1490,11,0,7,1107,3,7,1341,0,0,1553
3,1,0,7,934,3,13,667,11,3,7,1217,0,1,1546,2,6,1665
3,1,3,4,724,0,7,976,11,0,1,1403,3,7,1658,2,12,842
0,1,3,7,902,3,4,754,11,3,7,1504,3,13,837,0,6,1151
3,1,0,14,7,3,7,942,11,3,13,772,0,7,1145,2,3,929
3,1,3,5,1348,0,14,7,11,0,7,1041,3,4,924,2,6,1117
0,2,0,7,537,3,5,1408,11,3,4,847,3,7,1112,0,13,6
3,1,3,3,280,0,7,559,11,3,7,1010,0,14,7,2,4,1583
0,1,3,17,1460,3,3,289,11,0,14,7,3,5,1576,0,6,734
3,1,3,18,619,3,17,1524,11,3,5,1431,0,7,729,2,2,464
3,1,3,13,734,3,18,644,11,0,7,678,3,3,459,2,16,1699
3,1,3,7,999,3,13,764,11,3,3,433,3,17,1692,2,17,819
3,1,0,14,9,3,7,1043,11,3,17,1536,3,18,814,2,12,939
3,1,0,0,0,0,14,9,4,3,18,749,3,13,934,2,6,1218
0,2,0,0,0,0,0,0,11,3,13,856,3,7,1212,0,13,8
1,0,0,7,1657,0,7,1013,11,0,0,0,0,0,0,2,2,52
0,1,3,18,708,0,7,1727,11,0,0,0,1,3,51,0,6,1188
0,1,3,7,1077,3,18,737,11,1,3,46,0,7,1182,0,6,1902
3,1,3,18,630,3,7,1126,11,0,7,1075,0,7,1895,2,17,912
3,1,2,2,55,3,18,655,11,0,7,1716,3,18,907,2,6,1301
3,1,0,14,7,2,2,57,11,3,18,833,3,7,1295,2,17,830
2,0,2,12,179,0,14,7,2,3,7,1177,3,18,825,2,1,65
0,2,0,7,273,2,12,184,11,3,18,760,2,2,64,0,13,6
2,0,2,7,231,0,7,281,3,2,2,58,0,14,7,2,11,281
0,0,3,13,640,2,7,238,8,0,14,7,2,12,277,0,6,452
2,0,2,7,192,3,13,667,11,2,12,261,0,7,447,2,6,361
3,1,0,14,7,2,7,197,11,0,7,421,2,7,356,2,12,842
2,0,3,5,1348,0,14,7,11,2,7,336,3,13,837,2,6,295
0,2,0,7,1003,3,5,1408,11,3,13,772,2,7,291,0,13,6
3,1,3,15,796,0,7,1047,11,2,7,275,0,14,7,2,4,1583
0,1,3,18,1407,3,15,829,11,0,14,7,3,5,1576,0,6,1222
3,1,3,8,719,3,18,1470,11,3,5,1431,0,7,1216,2,14,1004
3,1,3,7,1620,3,8,748,11,0,7,1107,3,15,999,2,17,1645
3,1,3,13,533,3,7,1689,11,3,15,917,3,18,1638,2,7,923
3,1,3,3,1183,3,13,555,11,3,18,1486,3,8,918,2,6,1864
3,1,3,7,1446,3,3,1237,11,3,8,842,3,7,1857,2,12,730
3,1,3,13,1206,3,7,1509,11,3,7,1683,3,13,725,2,2,1412
3,1,3,17,699,3,13,1260,11,3,13,674,3,3,1406,2,6,1684
3,1,3,3,1166,3,17,728,11,3,3,1277,3,7,1677,2,12,1435
3,1,3,1,1157,3,3,1220,11,3,7,1521,3,13,1428,2,16,903
3,1,3,7,889,3,1,1211,11,3,13,1297,3,17,898,2,2,1395
3,1,3,7,683,3,7,929,11,3,17,824,3,3,1389,2,0,1386
3,1,3,7,1297,3,7,712,11,3,3,1262,3,1,1380,2,6,1104
3,1,0,14,7,3,7,1355,11,3,1,1253,3,7,1099,2,6,887
3,1,3,3,1166,0,14,7,11,3,7,999,3,7,882,2,6,1530
0,2,3,9,1341,3,3,1220,11,3,7,809,3,7,1523,0,13,6
3,1,3,15,1607,3,9,1400,11,3,7,1382,0,14,7,2,2,1395
3,1,3,16,1452,3,15,1674,11,0,14,7,3,3,1389,2,8,1575
3,1,3,7,670,3,16,1516,11,3,3,1262,3,9,1568,2,14,1849
3,1,3,13,533,3,7,699,11,3,9,1423,3,15,1842,2,15,1691
3,1,3,7,416,3,13,555,11,3,15,1672,3,16,1684,2,6,874
3,1,3,7,1120,3,7,433,11,3,16,1528,3,7,869,2,12,730
3,1,3,7,1577,3,7,1172,11,3,7,799,3,13,725,2,6,608
3,1,3,13,640,3,7,1644,11,3,13,674,3,7,603,2,6,1347
3,1,0,7,969,3,13,667,11,3,7,563,3,7,1341,2,6,1819
3,1,3,13,759,0,7,1012,11,3,7,1217,3,7,1812,2,12,842
0,1,0,19,132,3,13,789,11,3,7,1643,3,13,837,0,6,1187
3,1,2,1,198,0,19,136,11,3,13,772,0,7,1181,2,12,964
0,0,3,7,636,2,1,203,11,0,7,1074,3,13,959,0,18,201
2,0,2,7,252,3,7,662,11,3,13,880,0,19,199,2,0,307
3,1,0,14,5,2,7,260,11,0,19,185,2,1,302,2,6,837
2,0,2,12,133,0,14,5,11,2,1,285,3,7,832,2,6,402
0,2,0,14,6,2,12,137,11,3,7,767,2,7,397,0,13,4
2,0,0,14,7,0,14,6,11,2,7,374,0,14,5,2,11,202
0,2,0,7,259,0,14,7,11,0,14,5,2,12,200,0,13,5
0,2,3,13,640,0,7,267,11,2,12,186,0,14,6,0,13,6
0,0,2,7,253,3,13,667,11,0,14,6,0,14,7,0,6,415
3,1,2,18,232,2,7,261,11,0,14,7,0,7,410,2,12,842
2,0,0,14,5,2,18,240,11,0,7,386,3,13,837,2,6,403
2,0,2,7,260,0,14,5,11,3,13,772,2,7,398,2,17,364
0,2,0,14,6,2,7,268,11,2,7,375,2,18,359,0,13,4
2,0,3,4,724,0,14,6,11,2,18,339,0,14,5,2,6,417
0,2,3,3,1166,3,4,754,11,0,14,5,2,7,412,0,13,5
3,1,0,7,187,3,3,1220,11,2,7,388,0,14,6,2,3,929
3,1,3,18,630,0,7,192,11,0,14,6,3,4,924,2,2,1395
0,0,2,2,55,3,18,655,11,3,4,847,3,3,1389,0,6,290
3,1,0,14,9,2,2,57,11,3,3,1262,0,7,286,2,17,830
2,0,0,0,0,0,14,9,1,0,7,270,3,18,825,2,1,65
0,2,0,0,0,0,0,0,11,3,18,760,2,2,64,0,13,8
2,0,0,7,1503,3,7,1509,11,0,0,0,0,0,0,2,2,335
3,1,0,7,1582,0,7,1568,11,0,0,0,2,3,330,2,6,1684
0,1,3,7,1285,0,7,1649,11,2,3,313,3,7,1677,0,6,1743
0,1,3,7,1120,3,7,1342,11,3,7,1521,0,7,1736,0,6,1824
3,1,0,7,362,3,7,1172,11,0,7,1575,0,7,1817,2,6,1517
3,1,3,18,708,0,7,378,11,0,7,1648,3,7,1510,2,6,1347
0,1,3,7,1297,3,18,737,11,3,7,1370,3,7,1341,0,6,553
3,1,0,14,9,3,7,1355,11,3,7,1217,0,7,548,2,17,912
3,1,0,0,0,0,14,9,11,0,7,513,3,18,907,2,6,1530
0,2,0,0,0,0,0,0,11,3,18,833,3,7,1523,0,13,8
1,0,0,7,1657,3,7,852,11,0,0,0,0,0,0,2,2,52
3,1,3,13,640,0,7,1727,11,0,0,0,1,3,51,2,6,1027
0,1,3,5,1348,3,13,667,11,1,3,46,3,7,1022,0,6,1902
3,1,3,3,1166,3,5,1408,11,3,7,939,0,7,1895,2,12,842
3,1,3,7,1084,3,3,1220,11,0,7,1716,3,13,837,2,4,1583
3,1,3,13,734,3,7,1133,11,3,13,772,3,5,1576,2,2,1395
3,1,0,7,698,3,13,764,11,3,5,1431,3,3,1389,2,6,1308
3,1,3,15,1269,0,7,727,11,3,3,1262,3,7,1302,2,12,939
0,1,3,17,1460,3,15,1324,11,3,7,1184,3,13,934,0,6,902
3,1,3,7,1272,3,17,1524,11,3,13,856,0,7,897,2,14,1499
3,1,3,13,734,3,7,1328,11,0,7,823,3,15,1492,2,16,1699
3,1,0,7,1650,3,13,764,11,3,15,1356,3,17,1692,2,6,1503
3,1,3,7,1145,0,7,1720,11,3,17,1536,3,7,1496,2,12,939
0,1,2,12,98,3,7,1198,11,3,7,1359,3,13,934,0,6,1895
3,1,2,1,198,2,12,101,11,3,13,856,0,7,1888,2,6,1373
2,0,3,13,640,2,1,203,1,0,7,1709,3,7,1367,2,11,132
2,0,2,7,253,3,13,667,6,3,7,1240,2,12,130,2,0,307
3,1,2,18,232,2,7,261,6,2,12,121,2,1,302,2,12,842
2,0,0,14,5,2,18,240,6,2,1,285,3,13,837,2,6,403
2,0,1,12,79,0,14,5,6,3,13,772,2,7,398,2,17,364
0,2,0,14,6,1,12,82,11,2,7,375,2,18,359,0,13,4
1,0,0,7,1003,0,14,6,11,2,18,339,0,14,5,2,11,104
0,2,3,7,1145,0,7,1047,11,0,14,5,1,12,102,0,13,5
0,1,0,7,1321,3,7,1198,11,1,12,95,0,14,6,0,6,1222
3,1,0,7,1117,0,7,1379,11,0,14,6,0,7,1216,2,6,1373
0,1,0,14,9,0,7,1168,11,0,7,1107,3,7,1367,0,6,1554
0,1,0,0,0,0,14,9,11,3,7,1240,0,7,1547,0,6,1343
0,2,0,0,0,0,0,0,11,0,7,1404,0,7,1337,0,13,8
2,0,3,18,708,0,7,1703,11,0,0,0,0,0,0,2,11,306
0,1,3,7,1077,3,18,737,11,0,0,0,2,12,301,0,6,1878
3,1,0,14,7,3,7,1126,11,2,12,284,0,7,1871,2,17,912
3,1,3,3,1166,0,14,7,11,0,7,1695,3,18,907,2,6,1301
0,2,3,7,1447,3,3,1220,11,3,18,833,3,7,1295,0,13,6
3,1,0,7,307,3,7,1510,11,3,7,1177,0,14,7,2,2,1395
3,1,0,7,1537,0,7,322,11,0,14,7,3,3,1389,2,6,1685
0,1,3,1,960,0,7,1604,11,3,3,1262,3,7,1678,0,6,497
0,1,3,7,1203,3,1,1003,11,3,7,1522,0,7,492,0,6,1779
3,1,3,3,280,3,7,1257,11,0,7,463,0,7,1772,2,0,1178
3,1,3,17,669,3,3,289,11,0,7,1608,3,1,1172,2,6,1432
3,1,3,7,1145,3,17,698,11,3,1,1066,3,7,1425,2,2,464
3,1,3,7,1312,3,7,1198,11,3,7,1294,3,3,459,2,16,873
3,1,3,18,708,3,7,1370,11,3,3,433,3,17,868,2,6,1373
3,1,2,7,144,3,18,737,11,3,17,798,3,7,1367,2,6,1545
3,1,3,13,640,2,7,148,11,3,7,1240,3,7,1538,2,17,912
2,0,3,17,797,3,13,667,11,3,7,1395,3,18,907,2,6,223
3,1,3,3,280,3,17,830,11,3,18,833,2,7,221,2,12,842
3,1,3,7,305,3,3,289,11,2,7,206,3,13,837,2,16,1005
3,1,0,14,7,3,7,320,11,3,13,772,3,17,1000,2,2,464
3,1,0,7,390,0,14,7,11,3,17,918,3,3,459,2,6,495
0,2,3,18,708,0,7,407,11,3,3,433,3,7,490,0,13,6
0,1,3,7,1307,3,18,737,11,3,7,462,0,14,7,0,6,582
3,1,2,12,75,3,7,1365,11,0,14,7,0,7,577,2,17,912
3,1,2,7,120,2,12,77,11,0,7,541,3,18,907,2,6,1540
2,0,2,12,243,2,7,124,3,3,18,833,3,7,1533,2,11,98
2,0,0,14,9,2,12,251,8,3,7,1391,2,12,96,2,6,175
2,0,0,14,2,0,14,9,8,2,12,89,2,7,173,2,11,390
0,2,2,9,126,0,14,2,11,2,7,161,2,12,385,0,13,8
0,2,3,7,1447,2,9,130,11,2,12,363,0,14,9,0,13,1
2,0,0,7,1657,3,7,1510,11,0,14,9,0,14,2,2,8,189
3,1,3,3,280,0,7,1727,11,0,14,2,2,9,187,2,6,1685
0,1,3,7,1253,3,3,289,11,2,9,174,3,7,1678,0,6,1902
3,1,3,13,1206,3,7,1308,11,3,7,1522,0,7,1895,2,2,464
3,1,3,7,673,3,13,1260,11,0,7,1716,3,3,459,2,6,1483
3,1,3,18,630,3,7,702,11,3,3,433,3,7,1476,2,12,1435
3,1,3,7,305,3,18,655,11,3,7,1340,3,13,1428,2,6,877
3,1,0,14,2,3,7,320,11,3,13,1297,3,7,872,2,17,830
3,1,0,14,7,0,14,2,11,3,7,802,3,18,825,2,6,495
0,2,3,15,387,0,14,7,11,3,18,760,3,7,490,0,13,1
0,2,2,7,231,3,15,404,11,3,7,462,0,14,2,0,13,6
3,1,3,13,640,2,7,238,11,0,14,2,0,14,7,2,14,579
2,0,2,7,192,3,13,667,11,0,14,7,3,15,574,2,6,361
3,1,0,14,7,2,7,197,11,3,15,538,2,7,356,2,12,842
2,0,3,7,1145,0,14,7,11,2,7,336,3,13,837,2,6,295
0,2,0,1,1659,3,7,1198,11,3,13,772,2,7,291,0,13,6
3,1,3,7,747,0,1,1729,11,2,7,275,0,14,7,2,6,1373
0,1,3,13,533,3,7,777,11,0,14,7,3,7,1367,0,0,1904
3,1,3,7,1445,3,13,555,11,3,7,1240,0,1,1897,2,6,952
3,1,0,14,7,3,7,1508,11,0,1,1718,3,7,947,2,12,730
3,1,0,7,949,0,14,7,11,3,7,868,3,13,725,2,6,1683
0,2,3,8,1357,0,7,991,11,3,13,674,3,7,1676,0,13,6
0,1,3,7,693,3,8,1418,11,3,7,1520,0,14,7,0,6,1166
3,1,0,14,9,3,7,722,11,0,14,7,0,7,1160,2,7,1593
3,1,0,0,0,0,14,9,11,0,7,1054,3,8,1586,2,6,897
0,2,0,0,0,0,0,0,11,3,8,1441,3,7,892,0,13,8
1,0,3,13,640,0,7,313,11,0,0,0,0,0,0,2,2,52
0,1,3,3,1585,3,13,667,11,0,0,0,1,3,51,0,6,488
3,1,3,1,1157,3,3,1652,11,1,3,46,0,7,483,2,12,842
3,1,3,7,1084,3,1,1211,11,0,7,456,3,13,837,2,2,1827
3,1,3,13,640,3,7,1133,11,3,13,772,3,3,1820,2,0,1386
3,1,3,7,1447,3,13,667,11,3,3,1651,3,1,1380,2,6,1308
3,1,0,7,307,3,7,1510,11,3,1,1253,3,7,1302,2,12,842
3,1,3,7,1145,0,7,322,11,3,7,1184,3,13,837,2,6,1685
0,1,2,12,75,3,7,1198,11,3,13,772,3,7,1678,0,6,497
3,1,0,14,7,2,12,77,11,3,7,1522,0,7,492,2,6,1373
2,0,3,13,533,0,14,7,1,0,7,463,3,7,1367,2,11,98
0,2,3,3,1166,3,13,555,11,3,7,1240,2,12,96,0,13,6
3,1,3,7,359,3,3,1220,11,2,12,89,0,14,7,2,12,730
3,1,3,1,925,3,7,375,11,0,14,7,3,13,725,2,2,1395
3,1,0,14,7,3,1,966,11,3,13,674,3,3,1389,2,6,550
3,1,3,15,1318,0,14,7,11,3,3,1262,3,7,545,2,0,1141
0,2,3,3,1585,3,15,1376,11,3,7,512,3,1,1135,0,13,6
3,1,3,7,395,3,3,1652,11,3,1,1031,0,14,7,2,14,1551
3,1,3,18,708,3,7,412,11,0,14,7,3,15,1544,2,2,1827
3,1,3,7,979,3,18,737,11,3,15,1401,3,3,1820,2,6,587
3,1,3,13,640,3,7,1023,11,3,3,1651,3,7,582,2,17,912
3,1,3,7,932,3,13,667,11,3,7,545,3,18,907,2,6,1198
3,1,3,7,801,3,7,974,11,3,18,833,3,7,1192,2,12,842
3,1,3,7,1120,3,7,834,11,3,7,1085,3,13,837,2,6,1149
3,1,3,7,546,3,7,1172,11,3,13,772,3,7,1143,2,6,1009
3,1,3,18,630,3,7,569,11,3,7,1039,3,7,1004,2,6,1347
3,1,2,7,95,3,18,655,11,3,7,922,3,7,1341,2,6,744
3,1,3,13,640,2,7,98,11,3,7,1217,3,7,739,2,17,830
2,0,2,7,253,3,13,667,2,3,7,687,3,18,825,2,6,128
3,1,3,18,708,2,7,261,7,3,18,760,2,7,126,2,12,842
2,0,2,7,127,3,18,737,7,2,7,117,3,13,837,2,6,403
3,1,3,13,640,2,7,131,7,3,13,772,2,7,398,2,17,912
2,0,0,7,263,3,13,667,7,2,7,375,3,18,907,2,6,192
3,1,2,12,222,0,7,271,7,3,18,833,2,7,190,2,12,842
0,0,0,14,5,2,12,227,7,2,7,177,3,13,837,0,6,420
2,0,2,12,100,0,14,5,11,3,13,772,0,7,415,2,11,346
0,2,0,14,6,2,12,103,11,0,7,390,2,12,341,0,13,4
2,0,0,14,9,0,14,6,11,2,12,323,0,14,5,2,11,137
0,2,0,0,0,0,14,9,11,0,14,5,2,12,135,0,13,5
0,2,0,0,0,0,0,0,11,2,12,125,0,14,6,0,13,8
2,0,3,18,294,3,15,1594,11,0,0,0,0,0,0,2,4,174
3,1,3,7,1401,3,18,308,11,0,0,0,2,5,172,2,14,1769
3,1,3,7,1131,3,7,1464,11,2,5,160,3,15,1762,2,17,483
3,1,3,7,1137,3,7,1184,11,3,15,1599,3,18,478,2,6,1639
3,1,3,7,1361,3,7,1190,11,3,18,451,3,7,1632,2,6,1359
3,1,3,13,640,3,7,1422,11,3,7,1481,3,7,1353,2,6,1365
3,1,3,7,1447,3,13,667,11,3,7,1227,3,7,1359,2,6,1597
3,1,0,14,7,3,7,1510,11,3,7,1233,3,7,1590,2,12,842
3,1,3,3,280,0,14,7,11,3,7,1444,3,13,837,2,6,1685
0,2,2,12,100,3,3,289,11,3,13,772,3,7,1678,0,13,6
3,1,3,15,1523,2,12,103,11,3,7,1522,0,14,7,2,2,464
2,0,3,3,1586,3,15,1588,11,0,14,7,3,3,459,2,11,137
3,1,3,1,821,3,3,1653,11,3,3,433,2,12,135,2,14,1763
3,1,3,7,469,3,1,858,11,2,12,125,3,15,1756,2,2,1828
3,1,3,13,640,3,7,489,11,3,15,1593,3,3,1821,2,0,1033
3,1,0,7,1132,3,13,667,11,3,3,1652,3,1,1028,2,6,664
3,1,0,14,7,0,7,1185,11,3,1,943,3,7,659,2,12,842
0,1,3,5,1348,0,14,7,11,3,7,614,3,13,837,0,6,1360
0,2,3,15,963,3,5,1408,11,3,13,772,0,7,1354,0,13,6
3,1,3,7,1298,3,15,1006,11,0,7,1228,0,14,7,2,4,1583
3,1,3,1,1418,3,7,1356,11,0,14,7,3,5,1576,2,14,1181
3,1,0,14,9,3,1,1481,11,3,5,1431,3,15,1175,2,6,1531
3,1,0,0,0,0,14,9,11,3,15,1069,3,7,1524,2,0,1656
0,2,0,0,0,0,0,0,11,3,7,1383,3,1,1649,0,13,8
2,0,3,7,502,3,7,1335,11,0,0,0,0,0,0,2,2,440
3,1,3,13,1206,3,7,523,11,0,0,0,2,3,435,2,6,1510
3,1,3,7,565,3,13,1260,11,2,3,409,3,7,1503,2,6,698
3,1,3,18,708,3,7,588,11,3,7,1366,3,7,693,2,12,1435
3,1,3,7,822,3,18,737,11,3,7,644,3,13,1428,2,6,763
3,1,0,14,7,3,7,859,11,3,13,1297,3,7,758,2,17,912
3,1,3,18,1646,0,14,7,11,3,7,703,3,18,907,2,6,1034
0,2,3,13,1206,3,18,1716,11,3,18,833,3,7,1029,0,13,6
3,1,3,3,1166,3,13,1260,11,3,7,944,0,14,7,2,17,1891
3,1,3,7,1361,3,3,1220,11,0,14,7,3,18,1884,2,12,1435
3,1,0,7,307,3,7,1422,11,3,18,1705,3,13,1428,2,2,1395
3,1,0,14,7,0,7,322,11,3,13,1297,3,3,1389,2,6,1597
0,1,3,5,1348,0,14,7,11,3,3,1262,3,7,1590,0,6,497
0,2,3,15,840,3,5,1408,11,3,7,1444,0,7,492,0,13,6
3,1,3,7,1252,3,15,879,11,0,7,463,0,14,7,2,4,1583
3,1,3,13,1206,3,7,1307,11,0,14,7,3,5,1576,2,14,1054
3,1,3,17,819,3,13,1260,11,3,5,1431,3,15,1049,2,6,1482
3,1,3,3,1166,3,17,855,11,3,15,957,3,7,1475,2,12,1435
